date,state,disease,value
2025-05-17T00:00:00.000,Arkansas,Influenza,13.0
2025-05-17T00:00:00.000,Arkansas,value,25.0
2025-05-24T00:00:00.000,Arkansas,COVID-19,22.0
2025-05-24T00:00:00.000,Arkansas,Influenza,14.0
2025-05-24T00:00:00.000,Arkansas,value,22.0
2025-05-31T00:00:00.000,Arkansas,COVID-19,15.0
2025-05-31T00:00:00.000,Arkansas,Influenza,14.0
2025-05-31T00:00:00.000,Arkansas,value,15.0
2025-06-07T00:00:00.000,Arkansas,COVID-19,20.0
2025-06-07T00:00:00.000,Arkansas,Influenza,14.0
2025-06-07T00:00:00.000,Arkansas,value,20.0
2025-06-14T00:00:00.000,Arkansas,COVID-19,14.0
2025-06-14T00:00:00.000,Arkansas,Influenza,12.0
2025-06-14T00:00:00.000,Arkansas,value,14.0
2025-06-21T00:00:00.000,Arkansas,COVID-19,18.0
2025-06-21T00:00:00.000,Arkansas,Influenza,14.0
2025-06-21T00:00:00.000,Arkansas,value,18.0
2025-06-28T00:00:00.000,Arkansas,COVID-19,19.0
2025-06-28T00:00:00.000,Arkansas,Influenza,20.0
2025-06-28T00:00:00.000,Arkansas,value,19.0
2025-07-05T00:00:00.000,Arkansas,COVID-19,14.0
2025-07-05T00:00:00.000,Arkansas,Influenza,5.0
2025-07-05T00:00:00.000,Arkansas,value,14.0
2025-07-12T00:00:00.000,Arkansas,COVID-19,14.0
2025-07-12T00:00:00.000,Arkansas,Influenza,8.0
2025-07-12T00:00:00.000,Arkansas,value,14.0
2025-07-19T00:00:00.000,Arkansas,COVID-19,19.0
2025-07-19T00:00:00.000,Arkansas,Influenza,4.0
2025-07-19T00:00:00.000,Arkansas,value,19.0
2025-07-26T00:00:00.000,Arkansas,COVID-19,20.0
2025-07-26T00:00:00.000,Arkansas,Influenza,4.0
2025-07-26T00:00:00.000,Arkansas,value,20.0
2025-08-02T00:00:00.000,Arkansas,COVID-19,14.0
2025-08-02T00:00:00.000,Arkansas,Influenza,2.0
2025-08-02T00:00:00.000,Arkansas,value,14.0
2025-08-09T00:00:00.000,Arkansas,COVID-19,15.0
2025-08-09T00:00:00.000,Arkansas,Influenza,2.0
2025-08-09T00:00:00.000,Arkansas,value,15.0
2025-08-16T00:00:00.000,Arkansas,COVID-19,26.0
2025-08-16T00:00:00.000,Arkansas,Influenza,4.0
2025-08-16T00:00:00.000,Arkansas,value,26.0
2025-08-23T00:00:00.000,Arkansas,COVID-19,33.0
2025-08-23T00:00:00.000,Arkansas,Influenza,2.0
2025-08-23T00:00:00.000,Arkansas,value,33.0
2025-08-30T00:00:00.000,Arkansas,COVID-19,43.0
2025-08-30T00:00:00.000,Arkansas,Influenza,1.0
2025-08-30T00:00:00.000,Arkansas,value,43.0
2025-09-06T00:00:00.000,Arkansas,COVID-19,47.0
2025-09-06T00:00:00.000,Arkansas,Influenza,2.0
2025-09-06T00:00:00.000,Arkansas,value,47.0
2025-09-13T00:00:00.000,Arkansas,COVID-19,75.0
2025-09-13T00:00:00.000,Arkansas,Influenza,1.0
2025-09-13T00:00:00.000,Arkansas,value,75.0
2025-09-20T00:00:00.000,Arkansas,COVID-19,47.0
2025-09-20T00:00:00.000,Arkansas,Influenza,3.0
2025-09-20T00:00:00.000,Arkansas,value,47.0
2025-09-27T00:00:00.000,Arkansas,COVID-19,34.0
2025-09-27T00:00:00.000,Arkansas,Influenza,9.0
2025-09-27T00:00:00.000,Arkansas,value,34.0
2024-10-05T00:00:00.000,Maine,COVID-19,9.0
2024-10-05T00:00:00.000,Maine,Influenza,0.0
2024-10-05T00:00:00.000,Maine,value,9.0
2024-10-12T00:00:00.000,Maine,COVID-19,2.0
2024-10-12T00:00:00.000,Maine,Influenza,0.0
2024-10-12T00:00:00.000,Maine,value,2.0
2024-10-19T00:00:00.000,Maine,COVID-19,14.0
2024-10-19T00:00:00.000,Maine,Influenza,0.0
2024-10-19T00:00:00.000,Maine,value,14.0
2024-10-26T00:00:00.000,Maine,COVID-19,12.0
2024-10-26T00:00:00.000,Maine,Influenza,0.0
2024-10-26T00:00:00.000,Maine,value,12.0
2024-11-02T00:00:00.000,Maine,COVID-19,11.0
2024-11-02T00:00:00.000,Maine,Influenza,0.0
2024-11-02T00:00:00.000,Maine,value,11.0
2024-11-09T00:00:00.000,Maine,COVID-19,35.0
2024-11-09T00:00:00.000,Maine,Influenza,1.0
2024-11-09T00:00:00.000,Maine,value,35.0
2024-11-16T00:00:00.000,Maine,COVID-19,25.0
2024-11-16T00:00:00.000,Maine,Influenza,0.0
2024-11-16T00:00:00.000,Maine,value,25.0
2024-11-23T00:00:00.000,Maine,COVID-19,21.0
2024-11-23T00:00:00.000,Maine,Influenza,0.0
2024-11-23T00:00:00.000,Maine,value,21.0
2024-11-30T00:00:00.000,Maine,COVID-19,27.0
2024-11-30T00:00:00.000,Maine,Influenza,2.0
2024-11-30T00:00:00.000,Maine,value,27.0
2024-12-07T00:00:00.000,Maine,COVID-19,20.0
2024-12-07T00:00:00.000,Maine,Influenza,2.0
2024-12-07T00:00:00.000,Maine,value,20.0
2024-12-14T00:00:00.000,Maine,COVID-19,33.0
2024-12-14T00:00:00.000,Maine,Influenza,2.0
2024-12-14T00:00:00.000,Maine,value,33.0
2024-12-21T00:00:00.000,Maine,COVID-19,26.0
2024-12-21T00:00:00.000,Maine,Influenza,10.0
2024-12-21T00:00:00.000,Maine,value,26.0
2024-12-28T00:00:00.000,Maine,COVID-19,50.0
2024-12-28T00:00:00.000,Maine,Influenza,31.0
2024-12-28T00:00:00.000,Maine,value,50.0
2025-01-04T00:00:00.000,Maine,COVID-19,92.0
2025-01-04T00:00:00.000,Maine,Influenza,88.0
2025-01-04T00:00:00.000,Maine,value,92.0
2025-01-11T00:00:00.000,Maine,COVID-19,97.0
2025-01-11T00:00:00.000,Maine,Influenza,92.0
2025-01-11T00:00:00.000,Maine,value,97.0
2025-01-18T00:00:00.000,Maine,COVID-19,87.0
2025-01-18T00:00:00.000,Maine,Influenza,86.0
2025-01-18T00:00:00.000,Maine,value,87.0
2025-01-25T00:00:00.000,Maine,COVID-19,55.0
2025-01-25T00:00:00.000,Maine,Influenza,109.0
2025-01-25T00:00:00.000,Maine,value,55.0
2025-02-01T00:00:00.000,Maine,COVID-19,46.0
2025-02-01T00:00:00.000,Maine,Influenza,151.0
2025-02-01T00:00:00.000,Maine,value,46.0
2025-02-08T00:00:00.000,Maine,COVID-19,41.0
2025-02-08T00:00:00.000,Maine,Influenza,205.0
2025-02-08T00:00:00.000,Maine,value,41.0
2025-02-15T00:00:00.000,Maine,COVID-19,26.0
2025-02-15T00:00:00.000,Maine,Influenza,267.0
2025-02-15T00:00:00.000,Maine,value,26.0
2025-02-22T00:00:00.000,Maine,COVID-19,21.0
2025-02-22T00:00:00.000,Maine,Influenza,266.0
2025-02-22T00:00:00.000,Maine,value,21.0
2025-03-01T00:00:00.000,Maine,COVID-19,9.0
2025-03-01T00:00:00.000,Maine,Influenza,205.0
2025-03-01T00:00:00.000,Maine,value,9.0
2025-03-08T00:00:00.000,Maine,COVID-19,17.0
2025-03-08T00:00:00.000,Maine,Influenza,200.0
2025-03-08T00:00:00.000,Maine,value,17.0
2025-03-15T00:00:00.000,Maine,COVID-19,17.0
2025-03-15T00:00:00.000,Maine,Influenza,115.0
2025-03-15T00:00:00.000,Maine,value,17.0
2025-03-22T00:00:00.000,Maine,COVID-19,7.0
2025-03-22T00:00:00.000,Maine,Influenza,83.0
2025-03-22T00:00:00.000,Maine,value,7.0
2025-03-29T00:00:00.000,Maine,COVID-19,3.0
2025-03-29T00:00:00.000,Maine,Influenza,59.0
2025-03-29T00:00:00.000,Maine,value,3.0
2025-04-05T00:00:00.000,Maine,COVID-19,4.0
2025-04-05T00:00:00.000,Maine,Influenza,55.0
2025-04-05T00:00:00.000,Maine,value,4.0
2025-04-12T00:00:00.000,Maine,COVID-19,6.0
2025-04-12T00:00:00.000,Maine,Influenza,40.0
2025-04-12T00:00:00.000,Maine,value,6.0
2025-04-19T00:00:00.000,Maine,COVID-19,5.0
2025-04-19T00:00:00.000,Maine,Influenza,23.0
2025-04-19T00:00:00.000,Maine,value,5.0
2025-04-26T00:00:00.000,Maine,COVID-19,8.0
2025-04-26T00:00:00.000,Maine,Influenza,16.0
2025-04-26T00:00:00.000,Maine,value,8.0
2025-05-03T00:00:00.000,Maine,COVID-19,5.0
2025-05-03T00:00:00.000,Maine,Influenza,10.0
2025-05-03T00:00:00.000,Maine,value,5.0
2025-05-10T00:00:00.000,Maine,COVID-19,12.0
2025-05-10T00:00:00.000,Maine,Influenza,3.0
2025-05-10T00:00:00.000,Maine,value,12.0
2025-05-17T00:00:00.000,Maine,COVID-19,2.0
2025-05-17T00:00:00.000,Maine,Influenza,2.0
2025-05-17T00:00:00.000,Maine,value,2.0
2025-05-24T00:00:00.000,Maine,COVID-19,10.0
2025-05-24T00:00:00.000,Maine,Influenza,2.0
2025-05-24T00:00:00.000,Maine,value,10.0
2025-05-31T00:00:00.000,Maine,COVID-19,2.0
2025-05-31T00:00:00.000,Maine,Influenza,1.0
2025-05-31T00:00:00.000,Maine,value,2.0
2025-06-07T00:00:00.000,Maine,COVID-19,4.0
2025-06-07T00:00:00.000,Maine,Influenza,0.0
2025-06-07T00:00:00.000,Maine,value,4.0
2025-06-14T00:00:00.000,Maine,COVID-19,5.0
2025-06-14T00:00:00.000,Maine,Influenza,2.0
2025-06-14T00:00:00.000,Maine,value,5.0
2025-06-21T00:00:00.000,Maine,COVID-19,2.0
2025-06-21T00:00:00.000,Maine,Influenza,2.0
2025-06-21T00:00:00.000,Maine,value,2.0
2025-06-28T00:00:00.000,Maine,COVID-19,0.0
2025-06-28T00:00:00.000,Maine,Influenza,0.0
2025-06-28T00:00:00.000,Maine,value,0.0
2025-07-05T00:00:00.000,Maine,COVID-19,0.0
2025-07-05T00:00:00.000,Maine,Influenza,1.0
2025-07-05T00:00:00.000,Maine,value,0.0
2025-07-12T00:00:00.000,Maine,COVID-19,1.0
2025-07-12T00:00:00.000,Maine,Influenza,1.0
2025-07-12T00:00:00.000,Maine,value,1.0
2025-07-19T00:00:00.000,Maine,COVID-19,5.0
2025-07-19T00:00:00.000,Maine,Influenza,1.0
2025-07-19T00:00:00.000,Maine,value,5.0
2025-07-26T00:00:00.000,Maine,COVID-19,7.0
2025-07-26T00:00:00.000,Maine,Influenza,1.0
2025-07-26T00:00:00.000,Maine,value,7.0
2025-08-02T00:00:00.000,Maine,COVID-19,3.0
2025-08-02T00:00:00.000,Maine,Influenza,0.0
2025-08-02T00:00:00.000,Maine,value,3.0
2025-08-09T00:00:00.000,Maine,COVID-19,8.0
2025-08-09T00:00:00.000,Maine,Influenza,0.0
2025-08-09T00:00:00.000,Maine,value,8.0
2025-08-16T00:00:00.000,Maine,COVID-19,8.0
2025-08-16T00:00:00.000,Maine,Influenza,0.0
2025-08-16T00:00:00.000,Maine,value,8.0
2025-08-23T00:00:00.000,Maine,COVID-19,3.0
2025-08-23T00:00:00.000,Maine,Influenza,1.0
2025-08-23T00:00:00.000,Maine,value,3.0
2025-08-30T00:00:00.000,Maine,COVID-19,13.0
2025-08-30T00:00:00.000,Maine,Influenza,1.0
2025-08-30T00:00:00.000,Maine,value,13.0
2025-09-06T00:00:00.000,Maine,COVID-19,17.0
2025-09-06T00:00:00.000,Maine,Influenza,1.0
2025-09-06T00:00:00.000,Maine,value,17.0
2025-09-13T00:00:00.000,Maine,COVID-19,8.0
2025-09-13T00:00:00.000,Maine,Influenza,2.0
2025-09-13T00:00:00.000,Maine,value,8.0
2025-09-20T00:00:00.000,Maine,COVID-19,14.0
2025-09-20T00:00:00.000,Maine,Influenza,0.0
2025-09-20T00:00:00.000,Maine,value,14.0
2025-09-27T00:00:00.000,Maine,COVID-19,8.0
2025-09-27T00:00:00.000,Maine,Influenza,0.0
2025-09-27T00:00:00.000,Maine,value,8.0
2024-10-05T00:00:00.000,Michigan,COVID-19,335.0
2024-10-05T00:00:00.000,Michigan,Influenza,12.0
2024-10-05T00:00:00.000,Michigan,value,335.0
2024-10-12T00:00:00.000,Michigan,COVID-19,16.0
2024-10-12T00:00:00.000,Michigan,Influenza,2.0
2024-10-12T00:00:00.000,Michigan,value,16.0
2024-10-19T00:00:00.000,Michigan,COVID-19,40.0
2024-10-19T00:00:00.000,Michigan,Influenza,6.0
2024-10-19T00:00:00.000,Michigan,value,40.0
2024-10-26T00:00:00.000,Michigan,COVID-19,96.0
2024-10-26T00:00:00.000,Michigan,Influenza,4.0
2024-10-26T00:00:00.000,Michigan,value,96.0
2024-11-02T00:00:00.000,Michigan,COVID-19,158.0
2024-11-02T00:00:00.000,Michigan,Influenza,13.0
2024-11-02T00:00:00.000,Michigan,value,158.0
2024-11-09T00:00:00.000,Michigan,COVID-19,611.0
2024-11-09T00:00:00.000,Michigan,Influenza,36.0
2024-11-09T00:00:00.000,Michigan,value,611.0
2024-11-16T00:00:00.000,Michigan,COVID-19,642.0
2024-11-16T00:00:00.000,Michigan,Influenza,46.0
2024-11-16T00:00:00.000,Michigan,value,642.0
2024-11-23T00:00:00.000,Michigan,COVID-19,495.0
2024-11-23T00:00:00.000,Michigan,Influenza,67.0
2024-11-23T00:00:00.000,Michigan,value,495.0
2024-11-30T00:00:00.000,Michigan,COVID-19,596.0
2024-11-30T00:00:00.000,Michigan,Influenza,65.0
2024-11-30T00:00:00.000,Michigan,value,596.0
2024-12-07T00:00:00.000,Michigan,COVID-19,589.0
2024-12-07T00:00:00.000,Michigan,Influenza,94.0
2024-12-07T00:00:00.000,Michigan,value,589.0
2024-12-14T00:00:00.000,Michigan,COVID-19,706.0
2024-12-14T00:00:00.000,Michigan,Influenza,172.0
2024-12-14T00:00:00.000,Michigan,value,706.0
2024-12-21T00:00:00.000,Michigan,COVID-19,550.0
2024-12-21T00:00:00.000,Michigan,Influenza,296.0
2024-12-21T00:00:00.000,Michigan,value,550.0
2024-12-28T00:00:00.000,Michigan,COVID-19,779.0
2024-12-28T00:00:00.000,Michigan,Influenza,489.0
2024-12-28T00:00:00.000,Michigan,value,779.0
2025-01-04T00:00:00.000,Michigan,COVID-19,965.0
2025-01-04T00:00:00.000,Michigan,Influenza,644.0
2025-01-04T00:00:00.000,Michigan,value,965.0
2025-01-11T00:00:00.000,Michigan,COVID-19,1045.0
2025-01-11T00:00:00.000,Michigan,Influenza,747.0
2025-01-11T00:00:00.000,Michigan,value,1045.0
2025-01-18T00:00:00.000,Michigan,COVID-19,824.0
2025-01-18T00:00:00.000,Michigan,Influenza,613.0
2025-01-18T00:00:00.000,Michigan,value,824.0
2025-01-25T00:00:00.000,Michigan,COVID-19,982.0
2025-01-25T00:00:00.000,Michigan,Influenza,992.0
2025-01-25T00:00:00.000,Michigan,value,982.0
2025-02-01T00:00:00.000,Michigan,COVID-19,763.0
2025-02-01T00:00:00.000,Michigan,Influenza,1379.0
2025-02-01T00:00:00.000,Michigan,value,763.0
2025-02-08T00:00:00.000,Michigan,COVID-19,888.0
2025-02-08T00:00:00.000,Michigan,Influenza,1701.0
2025-02-08T00:00:00.000,Michigan,value,888.0
2025-02-15T00:00:00.000,Michigan,COVID-19,825.0
2025-02-15T00:00:00.000,Michigan,Influenza,1800.0
2025-02-15T00:00:00.000,Michigan,value,825.0
2025-02-22T00:00:00.000,Michigan,COVID-19,556.0
2025-02-22T00:00:00.000,Michigan,Influenza,1789.0
2025-02-22T00:00:00.000,Michigan,value,556.0
2025-03-01T00:00:00.000,Michigan,COVID-19,683.0
2025-03-01T00:00:00.000,Michigan,Influenza,1669.0
2025-03-01T00:00:00.000,Michigan,value,683.0
2025-03-08T00:00:00.000,Michigan,COVID-19,592.0
2025-03-08T00:00:00.000,Michigan,Influenza,1264.0
2025-03-08T00:00:00.000,Michigan,value,592.0
2025-03-15T00:00:00.000,Michigan,COVID-19,508.0
2025-03-15T00:00:00.000,Michigan,Influenza,855.0
2025-03-15T00:00:00.000,Michigan,value,508.0
2025-03-22T00:00:00.000,Michigan,COVID-19,609.0
2025-03-22T00:00:00.000,Michigan,Influenza,948.0
2025-03-22T00:00:00.000,Michigan,value,609.0
2025-03-29T00:00:00.000,Michigan,COVID-19,686.0
2025-03-29T00:00:00.000,Michigan,Influenza,636.0
2025-03-29T00:00:00.000,Michigan,value,686.0
2025-04-05T00:00:00.000,Michigan,COVID-19,472.0
2025-04-05T00:00:00.000,Michigan,Influenza,305.0
2025-04-05T00:00:00.000,Michigan,value,472.0
2025-04-12T00:00:00.000,Michigan,COVID-19,460.0
2025-04-12T00:00:00.000,Michigan,Influenza,255.0
2025-04-12T00:00:00.000,Michigan,value,460.0
2025-04-19T00:00:00.000,Michigan,COVID-19,464.0
2025-04-19T00:00:00.000,Michigan,Influenza,196.0
2025-04-19T00:00:00.000,Michigan,value,464.0
2025-04-26T00:00:00.000,Michigan,COVID-19,345.0
2025-04-26T00:00:00.000,Michigan,Influenza,127.0
2025-04-26T00:00:00.000,Michigan,value,345.0
2025-05-03T00:00:00.000,Michigan,COVID-19,279.0
2025-05-03T00:00:00.000,Michigan,Influenza,117.0
2025-05-03T00:00:00.000,Michigan,value,279.0
2025-05-10T00:00:00.000,Michigan,COVID-19,195.0
2025-05-10T00:00:00.000,Michigan,Influenza,93.0
2025-05-10T00:00:00.000,Michigan,value,195.0
2025-05-17T00:00:00.000,Michigan,COVID-19,211.0
2025-05-17T00:00:00.000,Michigan,Influenza,62.0
2025-05-17T00:00:00.000,Michigan,value,211.0
2025-05-24T00:00:00.000,Michigan,COVID-19,169.0
2025-05-24T00:00:00.000,Michigan,Influenza,51.0
2025-05-24T00:00:00.000,Michigan,value,169.0
2025-05-31T00:00:00.000,Michigan,COVID-19,144.0
2025-05-31T00:00:00.000,Michigan,Influenza,51.0
2025-05-31T00:00:00.000,Michigan,value,144.0
2025-06-07T00:00:00.000,Michigan,COVID-19,131.0
2025-06-07T00:00:00.000,Michigan,Influenza,31.0
2025-06-07T00:00:00.000,Michigan,value,131.0
2025-06-14T00:00:00.000,Michigan,COVID-19,72.0
2025-06-14T00:00:00.000,Michigan,Influenza,34.0
2025-06-14T00:00:00.000,Michigan,value,72.0
2025-06-21T00:00:00.000,Michigan,COVID-19,70.0
2025-06-21T00:00:00.000,Michigan,Influenza,30.0
2025-06-21T00:00:00.000,Michigan,value,70.0
2025-06-28T00:00:00.000,Michigan,COVID-19,75.0
2025-06-28T00:00:00.000,Michigan,Influenza,32.0
2025-06-28T00:00:00.000,Michigan,value,75.0
2025-07-05T00:00:00.000,Michigan,COVID-19,63.0
2025-07-05T00:00:00.000,Michigan,Influenza,19.0
2025-07-05T00:00:00.000,Michigan,value,63.0
2025-07-12T00:00:00.000,Michigan,COVID-19,54.0
2025-07-12T00:00:00.000,Michigan,Influenza,19.0
2025-07-12T00:00:00.000,Michigan,value,54.0
2025-07-19T00:00:00.000,Michigan,COVID-19,62.0
2025-07-19T00:00:00.000,Michigan,Influenza,16.0
2025-07-19T00:00:00.000,Michigan,value,62.0
2025-07-26T00:00:00.000,Michigan,COVID-19,54.0
2025-07-26T00:00:00.000,Michigan,Influenza,21.0
2025-07-26T00:00:00.000,Michigan,value,54.0
2025-08-02T00:00:00.000,Michigan,COVID-19,52.0
2025-08-02T00:00:00.000,Michigan,Influenza,17.0
2025-08-02T00:00:00.000,Michigan,value,52.0
2025-08-09T00:00:00.000,Michigan,COVID-19,78.0
2025-08-09T00:00:00.000,Michigan,Influenza,16.0
2025-08-09T00:00:00.000,Michigan,value,78.0
2025-08-16T00:00:00.000,Michigan,COVID-19,89.0
2025-08-16T00:00:00.000,Michigan,Influenza,25.0
2025-08-16T00:00:00.000,Michigan,value,89.0
2025-08-23T00:00:00.000,Michigan,COVID-19,124.0
2025-08-23T00:00:00.000,Michigan,Influenza,28.0
2025-08-23T00:00:00.000,Michigan,value,124.0
2025-08-30T00:00:00.000,Michigan,COVID-19,107.0
2025-08-30T00:00:00.000,Michigan,Influenza,29.0
2025-08-30T00:00:00.000,Michigan,value,107.0
2025-09-06T00:00:00.000,Michigan,COVID-19,131.0
2025-09-06T00:00:00.000,Michigan,Influenza,14.0
2025-09-06T00:00:00.000,Michigan,value,131.0
2025-09-13T00:00:00.000,Michigan,COVID-19,159.0
2025-09-13T00:00:00.000,Michigan,Influenza,29.0
2025-09-13T00:00:00.000,Michigan,value,159.0
2025-09-20T00:00:00.000,Michigan,COVID-19,187.0
2025-09-20T00:00:00.000,Michigan,Influenza,20.0
2025-09-20T00:00:00.000,Michigan,value,187.0
2025-09-27T00:00:00.000,Michigan,COVID-19,167.0
2025-09-27T00:00:00.000,Michigan,Influenza,22.0
2025-09-27T00:00:00.000,Michigan,value,167.0
2024-10-05T00:00:00.000,Oregon,COVID-19,72.0
2024-10-05T00:00:00.000,Oregon,Influenza,0.0
2024-10-05T00:00:00.000,Oregon,value,72.0
2024-10-12T00:00:00.000,Oregon,COVID-19,152.0
2024-10-12T00:00:00.000,Oregon,Influenza,6.0
2024-10-12T00:00:00.000,Oregon,value,152.0
2024-10-19T00:00:00.000,Oregon,COVID-19,57.0
2024-10-19T00:00:00.000,Oregon,Influenza,4.0
2024-10-19T00:00:00.000,Oregon,value,57.0
2024-10-26T00:00:00.000,Oregon,COVID-19,39.0
2024-10-26T00:00:00.000,Oregon,Influenza,7.0
2024-10-26T00:00:00.000,Oregon,value,39.0
2024-11-02T00:00:00.000,Oregon,COVID-19,59.0
2024-11-02T00:00:00.000,Oregon,Influenza,7.0
2024-11-02T00:00:00.000,Oregon,value,59.0
2024-11-09T00:00:00.000,Oregon,COVID-19,79.0
2024-11-09T00:00:00.000,Oregon,Influenza,25.0
2024-11-09T00:00:00.000,Oregon,value,79.0
2024-11-16T00:00:00.000,Oregon,COVID-19,76.0
2024-11-16T00:00:00.000,Oregon,Influenza,36.0
2024-11-16T00:00:00.000,Oregon,value,76.0
2024-11-23T00:00:00.000,Oregon,COVID-19,61.0
2024-11-23T00:00:00.000,Oregon,Influenza,63.0
2024-11-23T00:00:00.000,Oregon,value,61.0
2024-11-30T00:00:00.000,Oregon,COVID-19,54.0
2024-11-30T00:00:00.000,Oregon,Influenza,83.0
2024-11-30T00:00:00.000,Oregon,value,54.0
2024-12-07T00:00:00.000,Oregon,COVID-19,59.0
2024-12-07T00:00:00.000,Oregon,Influenza,119.0
2024-12-07T00:00:00.000,Oregon,value,59.0
2024-12-14T00:00:00.000,Oregon,COVID-19,72.0
2024-12-14T00:00:00.000,Oregon,Influenza,242.0
2024-12-14T00:00:00.000,Oregon,value,72.0
2024-12-21T00:00:00.000,Oregon,COVID-19,74.0
2024-12-21T00:00:00.000,Oregon,Influenza,392.0
2024-12-21T00:00:00.000,Oregon,value,74.0
2024-12-28T00:00:00.000,Oregon,COVID-19,86.0
2024-12-28T00:00:00.000,Oregon,Influenza,558.0
2024-12-28T00:00:00.000,Oregon,value,86.0
2025-01-04T00:00:00.000,Oregon,COVID-19,122.0
2025-01-04T00:00:00.000,Oregon,Influenza,539.0
2025-01-04T00:00:00.000,Oregon,value,122.0
2025-01-11T00:00:00.000,Oregon,COVID-19,79.0
2025-01-11T00:00:00.000,Oregon,Influenza,321.0
2025-01-11T00:00:00.000,Oregon,value,79.0
2025-01-18T00:00:00.000,Oregon,COVID-19,82.0
2025-01-18T00:00:00.000,Oregon,Influenza,290.0
2025-01-18T00:00:00.000,Oregon,value,82.0
2025-01-25T00:00:00.000,Oregon,COVID-19,54.0
2025-01-25T00:00:00.000,Oregon,Influenza,277.0
2025-01-25T00:00:00.000,Oregon,value,54.0
2025-02-01T00:00:00.000,Oregon,COVID-19,65.0
2025-02-01T00:00:00.000,Oregon,Influenza,500.0
2025-02-01T00:00:00.000,Oregon,value,65.0
2025-02-08T00:00:00.000,Oregon,COVID-19,69.0
2025-02-08T00:00:00.000,Oregon,Influenza,566.0
2025-02-08T00:00:00.000,Oregon,value,69.0
2025-02-15T00:00:00.000,Oregon,COVID-19,67.0
2025-02-15T00:00:00.000,Oregon,Influenza,502.0
2025-02-15T00:00:00.000,Oregon,value,67.0
2025-02-22T00:00:00.000,Oregon,COVID-19,69.0
2025-02-22T00:00:00.000,Oregon,Influenza,486.0
2025-02-22T00:00:00.000,Oregon,value,69.0
2025-03-01T00:00:00.000,Oregon,COVID-19,57.0
2025-03-01T00:00:00.000,Oregon,Influenza,323.0
2025-03-01T00:00:00.000,Oregon,value,57.0
2025-03-08T00:00:00.000,Oregon,COVID-19,53.0
2025-03-08T00:00:00.000,Oregon,Influenza,208.0
2025-03-08T00:00:00.000,Oregon,value,53.0
2025-03-15T00:00:00.000,Oregon,COVID-19,46.0
2025-03-15T00:00:00.000,Oregon,Influenza,184.0
2025-03-15T00:00:00.000,Oregon,value,46.0
2025-03-22T00:00:00.000,Oregon,COVID-19,38.0
2025-03-22T00:00:00.000,Oregon,Influenza,126.0
2025-03-22T00:00:00.000,Oregon,value,38.0
2025-03-29T00:00:00.000,Oregon,COVID-19,41.0
2025-03-29T00:00:00.000,Oregon,Influenza,95.0
2025-03-29T00:00:00.000,Oregon,value,41.0
2025-04-05T00:00:00.000,Oregon,COVID-19,42.0
2025-04-05T00:00:00.000,Oregon,Influenza,85.0
2025-04-05T00:00:00.000,Oregon,value,42.0
2025-04-12T00:00:00.000,Oregon,COVID-19,46.0
2025-04-12T00:00:00.000,Oregon,Influenza,50.0
2025-04-12T00:00:00.000,Oregon,value,46.0
2025-04-19T00:00:00.000,Oregon,COVID-19,45.0
2025-04-19T00:00:00.000,Oregon,Influenza,43.0
2025-04-19T00:00:00.000,Oregon,value,45.0
2025-04-26T00:00:00.000,Oregon,COVID-19,42.0
2025-04-26T00:00:00.000,Oregon,Influenza,33.0
2025-04-26T00:00:00.000,Oregon,value,42.0
2025-05-03T00:00:00.000,Oregon,COVID-19,56.0
2025-05-03T00:00:00.000,Oregon,Influenza,36.0
2025-05-03T00:00:00.000,Oregon,value,56.0
2025-05-10T00:00:00.000,Oregon,COVID-19,32.0
2025-05-10T00:00:00.000,Oregon,Influenza,27.0
2025-05-10T00:00:00.000,Oregon,value,32.0
2025-05-17T00:00:00.000,Oregon,COVID-19,54.0
2025-05-17T00:00:00.000,Oregon,Influenza,19.0
2025-05-17T00:00:00.000,Oregon,value,54.0
2025-05-24T00:00:00.000,Oregon,COVID-19,43.0
2025-05-24T00:00:00.000,Oregon,Influenza,20.0
2025-05-24T00:00:00.000,Oregon,value,43.0
2025-05-31T00:00:00.000,Oregon,COVID-19,59.0
2025-05-31T00:00:00.000,Oregon,Influenza,14.0
2025-05-31T00:00:00.000,Oregon,value,59.0
2025-06-07T00:00:00.000,Oregon,COVID-19,42.0
2025-06-07T00:00:00.000,Oregon,Influenza,16.0
2025-06-07T00:00:00.000,Oregon,value,42.0
2025-06-14T00:00:00.000,Oregon,COVID-19,35.0
2025-06-14T00:00:00.000,Oregon,Influenza,17.0
2025-06-14T00:00:00.000,Oregon,value,35.0
2025-06-21T00:00:00.000,Oregon,COVID-19,48.0
2025-06-21T00:00:00.000,Oregon,Influenza,11.0
2025-06-21T00:00:00.000,Oregon,value,48.0
2025-06-28T00:00:00.000,Oregon,COVID-19,57.0
2025-06-28T00:00:00.000,Oregon,Influenza,12.0
2025-06-28T00:00:00.000,Oregon,value,57.0
2025-07-05T00:00:00.000,Oregon,COVID-19,56.0
2025-07-05T00:00:00.000,Oregon,Influenza,13.0
2025-07-05T00:00:00.000,Oregon,value,56.0
2025-07-12T00:00:00.000,Oregon,COVID-19,64.0
2025-07-12T00:00:00.000,Oregon,Influenza,7.0
2025-07-12T00:00:00.000,Oregon,value,64.0
2025-07-19T00:00:00.000,Oregon,COVID-19,49.0
2025-07-19T00:00:00.000,Oregon,Influenza,7.0
2025-07-19T00:00:00.000,Oregon,value,49.0
