date,state,value
2025-03-18T07:00:00Z,District of Columbia,0.0505
2025-03-18T07:00:00Z,Florida,0.19852
2025-03-18T07:00:00Z,Georgia,NA
2025-03-18T07:00:00Z,Hawaii,0.2828
2025-03-18T07:00:00Z,Idaho,0.11592000000000001
2025-03-18T07:00:00Z,Illinois,0.3535
2025-03-18T07:00:00Z,Indiana,0.0486
2025-03-18T07:00:00Z,Iowa,0.01224
2025-03-18T07:00:00Z,Kansas,0.27644
2025-03-18T07:00:00Z,Kentucky,0.02334
2025-03-18T07:00:00Z,Louisiana,0.049300000000000004
2025-03-18T07:00:00Z,Maine,0.01464
2025-03-18T07:00:00Z,Maryland,0.07234
2025-03-18T07:00:00Z,Massachusetts,0.10722
2025-03-18T07:00:00Z,Michigan,0.24744
2025-03-18T07:00:00Z,Minnesota,0.04154
2025-03-18T07:00:00Z,Mississippi,0.11856
2025-03-18T07:00:00Z,Missouri,NA
2025-03-18T07:00:00Z,Montana,0.21196
2025-03-18T07:00:00Z,Nebraska,NA
2025-03-18T07:00:00Z,Nevada,0.27877999999999997
2025-03-18T07:00:00Z,New Hampshire,0.06786
2025-03-18T07:00:00Z,New Jersey,0.00442
2025-03-18T07:00:00Z,New Mexico,0.18782
2025-03-18T07:00:00Z,New York,0.0249
2025-03-18T07:00:00Z,North Carolina,NA
2025-03-18T07:00:00Z,North Dakota,NA
2025-03-18T07:00:00Z,Ohio,0.1241
2025-03-18T07:00:00Z,Oklahoma,0.07284
2025-03-18T07:00:00Z,Oregon,0.20312
2025-03-18T07:00:00Z,Pennsylvania,0.00468
2025-03-18T07:00:00Z,Rhode Island,0.04346
2025-03-18T07:00:00Z,South Carolina,0.14722
2025-03-18T07:00:00Z,South Dakota,NA
2025-03-18T07:00:00Z,Tennessee,0.29209999999999997
2025-03-18T07:00:00Z,Texas,0.166
2025-03-18T07:00:00Z,United States,NA
2025-03-18T07:00:00Z,Utah,0.01838
2025-03-18T07:00:00Z,Vermont,0.05056
2025-03-18T07:00:00Z,Virginia,0.08326
2025-03-18T07:00:00Z,Washington,0.1744
2025-03-18T07:00:00Z,West Virginia,0.02306
2025-03-18T07:00:00Z,Wisconsin,0.07146
2025-03-18T07:00:00Z,Wyoming,NA
2025-03-19T07:00:00Z,Alabama,0.03681666666666667
2025-03-19T07:00:00Z,Alaska,0.11464999999999999
2025-03-19T07:00:00Z,Arizona,0.24965
2025-03-19T07:00:00Z,Arkansas,NA
2025-03-19T07:00:00Z,California,0.10936666666666667
2025-03-19T07:00:00Z,Colorado,0.25020000000000003
2025-03-19T07:00:00Z,Connecticut,0.021416666666666667
2025-03-19T07:00:00Z,Delaware,0.027666666666666666
2025-03-19T07:00:00Z,District of Columbia,0.04413333333333334
2025-03-19T07:00:00Z,Florida,0.17813333333333334
2025-03-19T07:00:00Z,Georgia,NA
2025-03-19T07:00:00Z,Hawaii,0.315
2025-03-19T07:00:00Z,Idaho,0.10930000000000001
2025-03-19T07:00:00Z,Illinois,0.3630833333333333
2025-03-19T07:00:00Z,Indiana,0.06666666666666667
2025-03-19T07:00:00Z,Iowa,0.0167
2025-03-19T07:00:00Z,Kansas,0.2424
2025-03-19T07:00:00Z,Kentucky,0.09211666666666667
2025-03-19T07:00:00Z,Louisiana,0.07871666666666667
2025-03-19T07:00:00Z,Maine,0.01265
2025-03-19T07:00:00Z,Maryland,0.0617
2025-03-19T07:00:00Z,Massachusetts,0.09023333333333333
2025-03-19T07:00:00Z,Michigan,0.2564166666666667
2025-03-19T07:00:00Z,Minnesota,0.035866666666666665
2025-03-19T07:00:00Z,Mississippi,0.1663
2025-03-19T07:00:00Z,Missouri,NA
2025-03-19T07:00:00Z,Montana,NA
2025-03-19T07:00:00Z,Nebraska,NA
2025-03-19T07:00:00Z,Nevada,0.23481666666666667
2025-03-19T07:00:00Z,New Hampshire,0.06158333333333334
2025-03-19T07:00:00Z,New Jersey,0.00405
2025-03-19T07:00:00Z,New Mexico,0.16768333333333332
2025-03-19T07:00:00Z,New York,0.02125
2025-03-19T07:00:00Z,North Carolina,NA
2025-03-19T07:00:00Z,North Dakota,NA
2025-03-19T07:00:00Z,Ohio,0.17016666666666666
2025-03-19T07:00:00Z,Oklahoma,0.0692
2025-03-19T07:00:00Z,Oregon,0.19351666666666667
2025-03-19T07:00:00Z,Pennsylvania,0.0039833333333333335
2025-03-19T07:00:00Z,Rhode Island,0.043500000000000004
2025-03-19T07:00:00Z,South Carolina,0.21296666666666667
2025-03-19T07:00:00Z,South Dakota,NA
2025-03-19T07:00:00Z,Tennessee,0.3005833333333333
2025-03-19T07:00:00Z,Texas,0.24978333333333333
2025-03-19T07:00:00Z,United States,NA
2025-03-19T07:00:00Z,Utah,0.026783333333333333
2025-03-19T07:00:00Z,Vermont,NA
2025-03-19T07:00:00Z,Virginia,0.07375
2025-03-19T07:00:00Z,Washington,0.19488333333333333
2025-03-19T07:00:00Z,West Virginia,0.0516
2025-03-19T07:00:00Z,Wisconsin,0.062349999999999996
2025-03-19T07:00:00Z,Wyoming,NA
2025-03-20T07:00:00Z,Alabama,0.03681666666666667
2025-03-20T07:00:00Z,Alaska,0.11464999999999999
2025-03-20T07:00:00Z,Arizona,0.24965
2025-03-20T07:00:00Z,Arkansas,NA
2025-03-20T07:00:00Z,California,0.10936666666666667
2025-03-20T07:00:00Z,Colorado,0.25020000000000003
2025-03-20T07:00:00Z,Connecticut,0.021416666666666667
2025-03-20T07:00:00Z,Delaware,0.027666666666666666
2025-03-20T07:00:00Z,District of Columbia,0.04413333333333334
2025-03-20T07:00:00Z,Florida,0.17813333333333334
2025-03-20T07:00:00Z,Georgia,NA
2025-03-20T07:00:00Z,Hawaii,0.315
2025-03-20T07:00:00Z,Idaho,0.10930000000000001
2025-03-20T07:00:00Z,Illinois,0.3630833333333333
2025-03-20T07:00:00Z,Indiana,0.06666666666666667
2025-03-20T07:00:00Z,Iowa,0.0167
2025-03-20T07:00:00Z,Kansas,0.2424
2025-03-20T07:00:00Z,Kentucky,0.09211666666666667
2025-03-20T07:00:00Z,Louisiana,0.07871666666666667
2025-03-20T07:00:00Z,Maine,0.01265
2025-03-20T07:00:00Z,Maryland,0.0617
2025-03-20T07:00:00Z,Massachusetts,0.09023333333333333
2025-03-20T07:00:00Z,Michigan,0.2564166666666667
2025-03-20T07:00:00Z,Minnesota,0.035866666666666665
2025-03-20T07:00:00Z,Mississippi,0.1663
2025-03-20T07:00:00Z,Missouri,NA
2025-03-20T07:00:00Z,Montana,NA
2025-03-20T07:00:00Z,Nebraska,NA
2025-03-20T07:00:00Z,Nevada,0.23481666666666667
2025-03-20T07:00:00Z,New Hampshire,0.06158333333333334
2025-03-20T07:00:00Z,New Jersey,0.00405
2025-03-20T07:00:00Z,New Mexico,0.16768333333333332
2025-03-20T07:00:00Z,New York,0.02125
2025-03-20T07:00:00Z,North Carolina,NA
2025-03-20T07:00:00Z,North Dakota,NA
2025-03-20T07:00:00Z,Ohio,0.17016666666666666
2025-03-20T07:00:00Z,Oklahoma,0.0692
2025-03-20T07:00:00Z,Oregon,0.19351666666666667
2025-03-20T07:00:00Z,Pennsylvania,0.0039833333333333335
2025-03-20T07:00:00Z,Rhode Island,0.043500000000000004
2025-03-20T07:00:00Z,South Carolina,0.21296666666666667
2025-03-20T07:00:00Z,South Dakota,NA
2025-03-20T07:00:00Z,Tennessee,0.3005833333333333
2025-03-20T07:00:00Z,Texas,0.24978333333333333
2025-03-20T07:00:00Z,United States,NA
2025-03-20T07:00:00Z,Utah,0.026783333333333333
2025-03-20T07:00:00Z,Vermont,NA
2025-03-20T07:00:00Z,Virginia,0.07375
2025-03-20T07:00:00Z,Washington,0.19488333333333333
2025-03-20T07:00:00Z,West Virginia,0.0516
2025-03-20T07:00:00Z,Wisconsin,0.062349999999999996
2025-03-20T07:00:00Z,Wyoming,NA
2025-03-21T07:00:00Z,Alabama,0.03681666666666667
2025-03-21T07:00:00Z,Alaska,0.11464999999999999
2025-03-21T07:00:00Z,Arizona,0.24965
2025-03-21T07:00:00Z,Arkansas,NA
2025-03-21T07:00:00Z,California,0.10936666666666667
2025-03-21T07:00:00Z,Colorado,0.25020000000000003
2025-03-21T07:00:00Z,Connecticut,0.021416666666666667
2025-03-21T07:00:00Z,Delaware,0.027666666666666666
2025-03-21T07:00:00Z,District of Columbia,0.04413333333333334
2025-03-21T07:00:00Z,Florida,0.17813333333333334
2025-03-21T07:00:00Z,Georgia,NA
2025-03-21T07:00:00Z,Hawaii,0.315
2025-03-21T07:00:00Z,Idaho,0.10930000000000001
2025-03-21T07:00:00Z,Illinois,0.3630833333333333
2025-03-21T07:00:00Z,Indiana,0.06666666666666667
2025-03-21T07:00:00Z,Iowa,0.0167
2025-03-21T07:00:00Z,Kansas,0.2424
2025-03-21T07:00:00Z,Kentucky,0.09211666666666667
2025-03-21T07:00:00Z,Louisiana,0.07871666666666667
2025-03-21T07:00:00Z,Maine,0.01265
2025-03-21T07:00:00Z,Maryland,0.0617
2025-03-21T07:00:00Z,Massachusetts,0.09023333333333333
2025-03-21T07:00:00Z,Michigan,0.2564166666666667
2025-03-21T07:00:00Z,Minnesota,0.035866666666666665
2025-03-21T07:00:00Z,Mississippi,0.1663
2025-03-21T07:00:00Z,Missouri,NA
2025-03-21T07:00:00Z,Montana,NA
2025-03-21T07:00:00Z,Nebraska,NA
2025-03-21T07:00:00Z,Nevada,0.23481666666666667
2025-03-21T07:00:00Z,New Hampshire,0.06158333333333334
2025-03-21T07:00:00Z,New Jersey,0.00405
2025-03-21T07:00:00Z,New Mexico,0.16768333333333332
2025-03-21T07:00:00Z,New York,0.02125
2025-03-21T07:00:00Z,North Carolina,NA
2025-03-21T07:00:00Z,North Dakota,NA
2025-03-21T07:00:00Z,Ohio,0.17016666666666666
2025-03-21T07:00:00Z,Oklahoma,0.0692
2025-03-21T07:00:00Z,Oregon,0.19351666666666667
2025-03-21T07:00:00Z,Pennsylvania,0.0039833333333333335
2025-03-21T07:00:00Z,Rhode Island,0.043500000000000004
2025-03-21T07:00:00Z,South Carolina,0.21296666666666667
2025-03-21T07:00:00Z,South Dakota,NA
2025-03-21T07:00:00Z,Tennessee,0.3005833333333333
2025-03-21T07:00:00Z,Texas,0.24978333333333333
2025-03-21T07:00:00Z,United States,NA
2025-03-21T07:00:00Z,Utah,0.026783333333333333
2025-03-21T07:00:00Z,Vermont,NA
2025-03-21T07:00:00Z,Virginia,0.07375
2025-03-21T07:00:00Z,Washington,0.19488333333333333
2025-03-21T07:00:00Z,West Virginia,0.0516
2025-03-21T07:00:00Z,Wisconsin,0.062349999999999996
2025-03-21T07:00:00Z,Wyoming,NA
2025-03-22T07:00:00Z,Alabama,0.03681666666666667
2025-03-22T07:00:00Z,Alaska,0.11464999999999999
2025-03-22T07:00:00Z,Arizona,0.24965
2025-03-22T07:00:00Z,Arkansas,NA
2025-03-22T07:00:00Z,California,0.10936666666666667
2025-03-22T07:00:00Z,Colorado,0.25020000000000003
2025-03-22T07:00:00Z,Connecticut,0.021416666666666667
2025-03-22T07:00:00Z,Delaware,0.027666666666666666
2025-03-22T07:00:00Z,District of Columbia,0.04413333333333334
2025-03-22T07:00:00Z,Florida,0.17813333333333334
2025-03-22T07:00:00Z,Georgia,NA
2025-03-22T07:00:00Z,Hawaii,0.315
2025-03-22T07:00:00Z,Idaho,0.10930000000000001
2025-03-22T07:00:00Z,Illinois,0.3630833333333333
2025-03-22T07:00:00Z,Indiana,0.06666666666666667
2025-03-22T07:00:00Z,Iowa,0.0167
2025-03-22T07:00:00Z,Kansas,0.2424
2025-03-22T07:00:00Z,Kentucky,0.09211666666666667
2025-03-22T07:00:00Z,Louisiana,0.07871666666666667
2025-03-22T07:00:00Z,Maine,0.01265
2025-03-22T07:00:00Z,Maryland,0.0617
2025-03-22T07:00:00Z,Massachusetts,0.09023333333333333
2025-03-22T07:00:00Z,Michigan,0.2564166666666667
2025-03-22T07:00:00Z,Minnesota,0.035866666666666665
2025-03-22T07:00:00Z,Mississippi,0.1663
2025-03-22T07:00:00Z,Missouri,NA
2025-03-22T07:00:00Z,Montana,NA
2025-03-22T07:00:00Z,Nebraska,NA
2025-03-22T07:00:00Z,Nevada,0.23481666666666667
2025-03-22T07:00:00Z,New Hampshire,0.06158333333333334
2025-03-22T07:00:00Z,New Jersey,0.00405
2025-03-22T07:00:00Z,New Mexico,0.16768333333333332
2025-03-22T07:00:00Z,New York,0.02125
2025-03-22T07:00:00Z,North Carolina,NA
2025-03-22T07:00:00Z,North Dakota,NA
2025-03-22T07:00:00Z,Ohio,0.17016666666666666
2025-03-22T07:00:00Z,Oklahoma,0.0692
2025-03-22T07:00:00Z,Oregon,0.19351666666666667
2025-03-22T07:00:00Z,Pennsylvania,0.0039833333333333335
2025-03-22T07:00:00Z,Rhode Island,0.043500000000000004
2025-03-22T07:00:00Z,South Carolina,0.21296666666666667
2025-03-22T07:00:00Z,South Dakota,NA
2025-03-22T07:00:00Z,Tennessee,0.3005833333333333
2025-03-22T07:00:00Z,Texas,0.24978333333333333
2025-03-22T07:00:00Z,United States,NA
2025-03-22T07:00:00Z,Utah,0.026783333333333333
2025-03-22T07:00:00Z,Vermont,NA
2025-03-22T07:00:00Z,Virginia,0.07375
2025-03-22T07:00:00Z,Washington,0.19488333333333333
2025-03-22T07:00:00Z,West Virginia,0.0516
2025-03-22T07:00:00Z,Wisconsin,0.062349999999999996
2025-03-22T07:00:00Z,Wyoming,NA
2025-03-23T07:00:00Z,Alabama,0.03681666666666667
2025-03-23T07:00:00Z,Alaska,0.11464999999999999
2025-03-23T07:00:00Z,Arizona,0.24965
2025-03-23T07:00:00Z,Arkansas,NA
2025-03-23T07:00:00Z,California,0.10936666666666667
2025-03-23T07:00:00Z,Colorado,0.25020000000000003
2025-03-23T07:00:00Z,Connecticut,0.021416666666666667
2025-03-23T07:00:00Z,Delaware,0.027666666666666666
2025-03-23T07:00:00Z,District of Columbia,0.04413333333333334
2025-03-23T07:00:00Z,Florida,0.17813333333333334
2025-03-23T07:00:00Z,Georgia,NA
2025-03-23T07:00:00Z,Hawaii,0.315
2025-03-23T07:00:00Z,Idaho,0.10930000000000001
2025-03-23T07:00:00Z,Illinois,0.3630833333333333
2025-03-23T07:00:00Z,Indiana,0.06666666666666667
2025-03-23T07:00:00Z,Iowa,0.0167
2025-03-23T07:00:00Z,Kansas,0.2424
2025-03-23T07:00:00Z,Kentucky,0.09211666666666667
2025-03-23T07:00:00Z,Louisiana,0.07871666666666667
2025-03-23T07:00:00Z,Maine,0.01265
2025-03-23T07:00:00Z,Maryland,0.0617
2025-03-23T07:00:00Z,Massachusetts,0.09023333333333333
2025-03-23T07:00:00Z,Michigan,0.2564166666666667
2025-03-23T07:00:00Z,Minnesota,0.035866666666666665
2025-03-23T07:00:00Z,Mississippi,0.1663
2025-03-23T07:00:00Z,Missouri,NA
2025-03-23T07:00:00Z,Montana,NA
2025-03-23T07:00:00Z,Nebraska,NA
2025-03-23T07:00:00Z,Nevada,0.23481666666666667
2025-03-23T07:00:00Z,New Hampshire,0.06158333333333334
2025-03-23T07:00:00Z,New Jersey,0.00405
2025-03-23T07:00:00Z,New Mexico,0.16768333333333332
2025-03-23T07:00:00Z,New York,0.02125
2025-03-23T07:00:00Z,North Carolina,NA
2025-03-23T07:00:00Z,North Dakota,NA
2025-03-23T07:00:00Z,Ohio,0.17016666666666666
2025-03-23T07:00:00Z,Oklahoma,0.0692
2025-03-23T07:00:00Z,Oregon,0.19351666666666667
2025-03-23T07:00:00Z,Pennsylvania,0.0039833333333333335
2025-03-23T07:00:00Z,Rhode Island,0.043500000000000004
2025-03-23T07:00:00Z,South Carolina,0.21296666666666667
2025-03-23T07:00:00Z,South Dakota,NA
2025-03-23T07:00:00Z,Tennessee,0.3005833333333333
2025-03-23T07:00:00Z,Texas,0.24978333333333333
2025-03-23T07:00:00Z,United States,NA
2025-03-23T07:00:00Z,Utah,0.026783333333333333
2025-03-23T07:00:00Z,Vermont,NA
2025-03-23T07:00:00Z,Virginia,0.07375
2025-03-23T07:00:00Z,Washington,0.19488333333333333
2025-03-23T07:00:00Z,West Virginia,0.0516
2025-03-23T07:00:00Z,Wisconsin,0.062349999999999996
2025-03-23T07:00:00Z,Wyoming,NA
2025-03-24T07:00:00Z,Alabama,0.03681666666666667
2025-03-24T07:00:00Z,Alaska,0.11464999999999999
2025-03-24T07:00:00Z,Arizona,0.24965
2025-03-24T07:00:00Z,Arkansas,NA
2025-03-24T07:00:00Z,California,0.10936666666666667
2025-03-24T07:00:00Z,Colorado,0.25020000000000003
2025-03-24T07:00:00Z,Connecticut,0.021416666666666667
2025-03-24T07:00:00Z,Delaware,0.027666666666666666
2025-03-24T07:00:00Z,District of Columbia,0.04413333333333334
2025-03-24T07:00:00Z,Florida,0.17813333333333334
2025-03-24T07:00:00Z,Georgia,NA
2025-03-24T07:00:00Z,Hawaii,0.315
2025-03-24T07:00:00Z,Idaho,0.10930000000000001
2025-03-24T07:00:00Z,Illinois,0.3630833333333333
2025-03-24T07:00:00Z,Indiana,0.06666666666666667
2025-03-24T07:00:00Z,Iowa,0.0167
2025-03-24T07:00:00Z,Kansas,0.2424
2025-03-24T07:00:00Z,Kentucky,0.09211666666666667
2025-03-24T07:00:00Z,Louisiana,0.07871666666666667
2025-03-24T07:00:00Z,Maine,0.01265
2025-03-24T07:00:00Z,Maryland,0.0617
2025-03-24T07:00:00Z,Massachusetts,0.09023333333333333
2025-03-24T07:00:00Z,Michigan,0.2564166666666667
2025-03-24T07:00:00Z,Minnesota,0.035866666666666665
2025-03-24T07:00:00Z,Mississippi,0.1663
2025-03-24T07:00:00Z,Missouri,NA
2025-03-24T07:00:00Z,Montana,NA
2025-03-24T07:00:00Z,Nebraska,NA
2025-03-24T07:00:00Z,Nevada,0.23481666666666667
2025-03-24T07:00:00Z,New Hampshire,0.06158333333333334
2025-03-24T07:00:00Z,New Jersey,0.00405
2025-03-24T07:00:00Z,New Mexico,0.16768333333333332
2025-03-24T07:00:00Z,New York,0.02125
2025-03-24T07:00:00Z,North Carolina,NA
2025-03-24T07:00:00Z,North Dakota,NA
2025-03-24T07:00:00Z,Ohio,0.17016666666666666
2025-03-24T07:00:00Z,Oklahoma,0.0692
2025-03-24T07:00:00Z,Oregon,0.19351666666666667
2025-03-24T07:00:00Z,Pennsylvania,0.0039833333333333335
2025-03-24T07:00:00Z,Rhode Island,0.043500000000000004
2025-03-24T07:00:00Z,South Carolina,0.21296666666666667
2025-03-24T07:00:00Z,South Dakota,NA
2025-03-24T07:00:00Z,Tennessee,0.3005833333333333
2025-03-24T07:00:00Z,Texas,0.24978333333333333
2025-03-24T07:00:00Z,United States,NA
2025-03-24T07:00:00Z,Utah,0.026783333333333333
2025-03-24T07:00:00Z,Vermont,NA
2025-03-24T07:00:00Z,Virginia,0.07375
2025-03-24T07:00:00Z,Washington,0.19488333333333333
2025-03-24T07:00:00Z,West Virginia,0.0516
2025-03-24T07:00:00Z,Wisconsin,0.062349999999999996
2025-03-24T07:00:00Z,Wyoming,NA
2025-03-25T07:00:00Z,Alabama,0.03681666666666667
2025-03-25T07:00:00Z,Alaska,0.11464999999999999
2025-03-25T07:00:00Z,Arizona,0.24965
2025-03-25T07:00:00Z,Arkansas,NA
2025-03-25T07:00:00Z,California,0.10936666666666667
2025-03-25T07:00:00Z,Colorado,0.25020000000000003
2025-03-25T07:00:00Z,Connecticut,0.021416666666666667
2025-03-25T07:00:00Z,Delaware,0.027666666666666666
2025-03-25T07:00:00Z,District of Columbia,0.04413333333333334
2025-03-25T07:00:00Z,Florida,0.17813333333333334
2025-03-25T07:00:00Z,Georgia,NA
2025-03-25T07:00:00Z,Hawaii,0.315
2025-03-25T07:00:00Z,Idaho,0.10930000000000001
2025-03-25T07:00:00Z,Illinois,0.3630833333333333
2025-03-25T07:00:00Z,Indiana,0.06666666666666667
2025-03-25T07:00:00Z,Iowa,0.0167
2025-03-25T07:00:00Z,Kansas,0.2424
2025-03-25T07:00:00Z,Kentucky,0.09211666666666667
2025-03-25T07:00:00Z,Louisiana,0.07871666666666667
2025-03-25T07:00:00Z,Maine,0.01265
2025-03-25T07:00:00Z,Maryland,0.0617
2025-03-25T07:00:00Z,Massachusetts,0.09023333333333333
2025-03-25T07:00:00Z,Michigan,0.2564166666666667
2025-03-25T07:00:00Z,Minnesota,0.035866666666666665
2025-03-25T07:00:00Z,Mississippi,0.1663
2025-03-25T07:00:00Z,Missouri,NA
2025-03-25T07:00:00Z,Montana,NA
2025-03-25T07:00:00Z,Nebraska,NA
2025-03-25T07:00:00Z,Nevada,0.23481666666666667
2025-03-25T07:00:00Z,New Hampshire,0.06158333333333334
2025-03-25T07:00:00Z,New Jersey,0.00405
2025-03-25T07:00:00Z,New Mexico,0.16768333333333332
2025-03-25T07:00:00Z,New York,0.02125
2025-03-25T07:00:00Z,North Carolina,NA
2025-03-25T07:00:00Z,North Dakota,NA
2025-03-25T07:00:00Z,Ohio,0.17016666666666666
2025-03-25T07:00:00Z,Oklahoma,0.0692
2025-03-25T07:00:00Z,Oregon,0.19351666666666667
2025-03-25T07:00:00Z,Pennsylvania,0.0039833333333333335
2025-03-25T07:00:00Z,Rhode Island,0.043500000000000004
2025-03-25T07:00:00Z,South Carolina,0.21296666666666667
2025-03-25T07:00:00Z,South Dakota,NA
2025-03-25T07:00:00Z,Tennessee,0.3005833333333333
2025-03-25T07:00:00Z,Texas,0.24978333333333333
2025-03-25T07:00:00Z,United States,NA
2025-03-25T07:00:00Z,Utah,0.026783333333333333
2025-03-25T07:00:00Z,Vermont,NA
2025-03-25T07:00:00Z,Virginia,0.07375
2025-03-25T07:00:00Z,Washington,0.19488333333333333
2025-03-25T07:00:00Z,West Virginia,0.0516
2025-03-25T07:00:00Z,Wisconsin,0.062349999999999996
2025-03-25T07:00:00Z,Wyoming,NA
2025-03-26T07:00:00Z,Alabama,0.0381
2025-03-26T07:00:00Z,Alaska,0.21398333333333333
2025-03-26T07:00:00Z,Arizona,0.14336666666666667
2025-03-26T07:00:00Z,Arkansas,NA
2025-03-26T07:00:00Z,California,NA
2025-03-26T07:00:00Z,Colorado,0.2628166666666667
2025-03-26T07:00:00Z,Connecticut,0.0595
2025-03-26T07:00:00Z,Delaware,0.03241666666666667
2025-03-26T07:00:00Z,District of Columbia,0.043833333333333335
2025-03-26T07:00:00Z,Florida,0.26535
2025-03-26T07:00:00Z,Georgia,NA
2025-03-26T07:00:00Z,Hawaii,0.34401666666666664
2025-03-26T07:00:00Z,Idaho,0.16438333333333333
2025-03-26T07:00:00Z,Illinois,0.3718666666666667
2025-03-26T07:00:00Z,Indiana,NA
2025-03-26T07:00:00Z,Iowa,0.050616666666666664
2025-03-26T07:00:00Z,Kansas,0.24715
2025-03-26T07:00:00Z,Kentucky,0.16175
2025-03-26T07:00:00Z,Louisiana,0.17176666666666665
2025-03-26T07:00:00Z,Maine,0.0237
2025-03-26T07:00:00Z,Maryland,0.03891666666666667
2025-03-26T07:00:00Z,Massachusetts,0.01215
2025-03-26T07:00:00Z,Michigan,0.25730000000000003
2025-03-26T07:00:00Z,Minnesota,0.036033333333333334
2025-03-26T07:00:00Z,Mississippi,0.19933333333333333
2025-03-26T07:00:00Z,Missouri,NA
2025-03-26T07:00:00Z,Montana,NA
2025-03-26T07:00:00Z,Nebraska,NA
2025-03-26T07:00:00Z,Nevada,0.19606666666666667
2025-03-26T07:00:00Z,New Hampshire,NA
2025-03-26T07:00:00Z,New Jersey,0.004083333333333334
2025-03-26T07:00:00Z,New Mexico,0.1389
2025-03-26T07:00:00Z,New York,0.0243
2025-03-26T07:00:00Z,North Carolina,NA
2025-03-26T07:00:00Z,North Dakota,NA
2025-03-26T07:00:00Z,Ohio,0.21403333333333333
2025-03-26T07:00:00Z,Oklahoma,NA
2025-03-26T07:00:00Z,Oregon,0.24043333333333333
2025-03-26T07:00:00Z,Pennsylvania,0.0046
2025-03-26T07:00:00Z,Rhode Island,0.037083333333333336
2025-03-26T07:00:00Z,South Carolina,0.22515
2025-03-26T07:00:00Z,South Dakota,NA
2025-03-26T07:00:00Z,Tennessee,0.32655
2025-03-26T07:00:00Z,Texas,0.26608333333333334
2025-03-26T07:00:00Z,United States,NA
2025-03-26T07:00:00Z,Utah,0.039066666666666666
2025-03-26T07:00:00Z,Vermont,NA
2025-03-26T07:00:00Z,Virginia,0.09636666666666667
2025-03-26T07:00:00Z,Washington,0.32905
2025-03-26T07:00:00Z,West Virginia,0.058633333333333336
2025-03-26T07:00:00Z,Wisconsin,0.05993333333333333
2025-03-26T07:00:00Z,Wyoming,NA
2025-03-27T07:00:00Z,Alabama,0.0381
2025-03-27T07:00:00Z,Alaska,0.21398333333333333
2025-03-27T07:00:00Z,Arizona,0.14336666666666667
2025-03-27T07:00:00Z,Arkansas,NA
2025-03-27T07:00:00Z,California,NA
2025-03-27T07:00:00Z,Colorado,0.2628166666666667
2025-03-27T07:00:00Z,Connecticut,0.0595
2025-03-27T07:00:00Z,Delaware,0.03241666666666667
2025-03-27T07:00:00Z,District of Columbia,0.043833333333333335
2025-03-27T07:00:00Z,Florida,0.26535
2025-03-27T07:00:00Z,Georgia,NA
2025-03-27T07:00:00Z,Hawaii,0.34401666666666664
2025-03-27T07:00:00Z,Idaho,0.16438333333333333
2025-03-27T07:00:00Z,Illinois,0.3718666666666667
2025-03-27T07:00:00Z,Indiana,NA
2025-03-27T07:00:00Z,Iowa,0.050616666666666664
2025-03-27T07:00:00Z,Kansas,0.24715
2025-03-27T07:00:00Z,Kentucky,0.16175
2025-03-27T07:00:00Z,Louisiana,0.17176666666666665
2025-03-27T07:00:00Z,Maine,0.0237
2025-03-27T07:00:00Z,Maryland,0.03891666666666667
2025-03-27T07:00:00Z,Massachusetts,0.01215
2025-03-27T07:00:00Z,Michigan,0.25730000000000003
2025-03-27T07:00:00Z,Minnesota,0.036033333333333334
2025-03-27T07:00:00Z,Mississippi,0.19933333333333333
2025-03-27T07:00:00Z,Missouri,NA
2025-03-27T07:00:00Z,Montana,NA
2025-03-27T07:00:00Z,Nebraska,NA
2025-03-27T07:00:00Z,Nevada,0.19606666666666667
2025-03-27T07:00:00Z,New Hampshire,NA
2025-03-27T07:00:00Z,New Jersey,0.004083333333333334
2025-03-27T07:00:00Z,New Mexico,0.1389
2025-03-27T07:00:00Z,New York,0.0243
2025-03-27T07:00:00Z,North Carolina,NA
2025-03-27T07:00:00Z,North Dakota,NA
2025-03-27T07:00:00Z,Ohio,0.21403333333333333
2025-03-27T07:00:00Z,Oklahoma,NA
2025-03-27T07:00:00Z,Oregon,0.24043333333333333
2025-03-27T07:00:00Z,Pennsylvania,0.0046
2025-03-27T07:00:00Z,Rhode Island,0.037083333333333336
2025-03-27T07:00:00Z,South Carolina,0.22515
2025-03-27T07:00:00Z,South Dakota,NA
2025-03-27T07:00:00Z,Tennessee,0.32655
2025-03-27T07:00:00Z,Texas,0.26608333333333334
2025-03-27T07:00:00Z,United States,NA
2025-03-27T07:00:00Z,Utah,0.039066666666666666
2025-03-27T07:00:00Z,Vermont,NA
2025-03-27T07:00:00Z,Virginia,0.09636666666666667
2025-03-27T07:00:00Z,Washington,0.32905
2025-03-27T07:00:00Z,West Virginia,0.058633333333333336
2025-03-27T07:00:00Z,Wisconsin,0.05993333333333333
2025-03-27T07:00:00Z,Wyoming,NA
2025-03-28T07:00:00Z,Alabama,0.0381
2025-03-28T07:00:00Z,Alaska,0.21398333333333333
2025-03-28T07:00:00Z,Arizona,0.14336666666666667
2025-03-28T07:00:00Z,Arkansas,NA
2025-03-28T07:00:00Z,California,NA
2025-03-28T07:00:00Z,Colorado,0.2628166666666667
2025-03-28T07:00:00Z,Connecticut,0.0595
2025-03-28T07:00:00Z,Delaware,0.03241666666666667
