date,state,disease,value
2025-04-23,Tennessee,Influenza,0.9198
2025-04-23,Texas,COVID-19,0.9629833333333333
2025-04-23,Texas,Influenza,0.92
2025-04-23,United States,COVID-19,NA
2025-04-23,United States,Influenza,0.8694
2025-04-23,Utah,COVID-19,NA
2025-04-23,Utah,Influenza,0.9041
2025-04-23,Vermont,COVID-19,NA
2025-04-23,Vermont,Influenza,NA
2025-04-23,Virginia,COVID-19,0.9410666666666667
2025-04-23,Virginia,Influenza,0.88085
2025-04-23,Washington,COVID-19,1.0004333333333333
2025-04-23,Washington,Influenza,0.94325
2025-04-23,West Virginia,COVID-19,0.89435
2025-04-23,West Virginia,Influenza,0.83175
2025-04-23,Wisconsin,COVID-19,0.9243
2025-04-23,Wisconsin,Influenza,0.8853
2025-04-23,Wyoming,COVID-19,NA
2025-04-23,Wyoming,Influenza,NA
2025-04-24,Alabama,COVID-19,0.9287666666666667
2025-04-24,Alabama,Influenza,0.9310499999999999
2025-04-24,Alaska,COVID-19,0.9859
2025-04-24,Alaska,Influenza,0.8083
2025-04-24,Arizona,COVID-19,0.9883333333333333
2025-04-24,Arizona,Influenza,0.9526
2025-04-24,Arkansas,COVID-19,0.9222333333333333
2025-04-24,Arkansas,Influenza,NA
2025-04-24,California,COVID-19,NA
2025-04-24,California,Influenza,NA
2025-04-24,Colorado,COVID-19,0.9866833333333334
2025-04-24,Colorado,Influenza,0.98505
2025-04-24,Connecticut,COVID-19,0.927
2025-04-24,Connecticut,Influenza,0.8028
2025-04-24,Delaware,COVID-19,0.9627333333333333
2025-04-24,Delaware,Influenza,0.88175
2025-04-24,District of Columbia,COVID-19,NA
2025-04-24,District of Columbia,Influenza,0.8773
2025-04-24,Florida,COVID-19,0.96125
2025-04-24,Florida,Influenza,0.9258
2025-04-24,Georgia,COVID-19,0.9106333333333333
2025-04-24,Georgia,Influenza,0.93225
2025-04-24,Hawaii,COVID-19,1.0386833333333334
2025-04-24,Hawaii,Influenza,0.9897
2025-04-24,Idaho,COVID-19,0.9782333333333333
2025-04-24,Idaho,Influenza,0.9106
2025-04-24,Illinois,COVID-19,0.9344166666666667
2025-04-24,Illinois,Influenza,0.7617499999999999
2025-04-24,Indiana,COVID-19,NA
2025-04-24,Indiana,Influenza,NA
2025-04-24,Iowa,COVID-19,NA
2025-04-24,Iowa,Influenza,0.8649
2025-04-24,Kansas,COVID-19,0.9296666666666666
2025-04-24,Kansas,Influenza,0.9048
2025-04-24,Kentucky,COVID-19,0.9640166666666666
2025-04-24,Kentucky,Influenza,0.8732
2025-04-24,Louisiana,COVID-19,0.9573333333333334
2025-04-24,Louisiana,Influenza,0.92245
2025-04-24,Maine,COVID-19,0.9532
2025-04-24,Maine,Influenza,0.769
2025-04-24,Maryland,COVID-19,0.9281833333333334
2025-04-24,Maryland,Influenza,0.81055
2025-04-24,Massachusetts,COVID-19,0.9168499999999999
2025-04-24,Massachusetts,Influenza,0.81705
2025-04-24,Michigan,COVID-19,0.90255
2025-04-24,Michigan,Influenza,0.86785
2025-04-24,Minnesota,COVID-19,0.94475
2025-04-24,Minnesota,Influenza,0.91345
2025-04-24,Mississippi,COVID-19,0.9704333333333334
2025-04-24,Mississippi,Influenza,0.948
2025-04-24,Missouri,COVID-19,NA
2025-04-24,Missouri,Influenza,NA
2025-04-24,Montana,COVID-19,0.9618
2025-04-24,Montana,Influenza,NA
2025-04-24,Nebraska,COVID-19,0.9087333333333333
2025-04-24,Nebraska,Influenza,NA
2025-04-24,Nevada,COVID-19,1.0016333333333334
2025-04-24,Nevada,Influenza,0.9466
2025-04-24,New Hampshire,COVID-19,NA
2025-04-24,New Hampshire,Influenza,NA
2025-04-24,New Jersey,COVID-19,0.8999666666666667
2025-04-24,New Jersey,Influenza,0.8545
2025-04-24,New Mexico,COVID-19,0.9581166666666666
2025-04-24,New Mexico,Influenza,0.90185
2025-04-24,New York,COVID-19,0.8831166666666667
2025-04-24,New York,Influenza,0.8106
2025-04-24,North Carolina,COVID-19,0.9070833333333334
2025-04-24,North Carolina,Influenza,0.9430000000000001
2025-04-24,North Dakota,COVID-19,NA
2025-04-24,North Dakota,Influenza,NA
2025-04-24,Ohio,COVID-19,0.9199333333333333
2025-04-24,Ohio,Influenza,0.80825
2025-04-24,Oklahoma,COVID-19,0.9027833333333333
2025-04-24,Oklahoma,Influenza,NA
2025-04-24,Oregon,COVID-19,1.0006833333333334
2025-04-24,Oregon,Influenza,0.9628
2025-04-24,Pennsylvania,COVID-19,0.8771
2025-04-24,Pennsylvania,Influenza,0.8588
2025-04-24,Rhode Island,COVID-19,0.94255
2025-04-24,Rhode Island,Influenza,0.8875500000000001
2025-04-24,South Carolina,COVID-19,0.9211
2025-04-24,South Carolina,Influenza,0.9491499999999999
2025-04-24,South Dakota,COVID-19,NA
2025-04-24,South Dakota,Influenza,NA
2025-04-24,Tennessee,COVID-19,0.8834333333333333
2025-04-24,Tennessee,Influenza,0.91575
2025-04-24,Texas,COVID-19,0.9667333333333333
2025-04-24,Texas,Influenza,0.92415
2025-04-24,United States,COVID-19,NA
2025-04-24,United States,Influenza,0.86765
2025-04-24,Utah,COVID-19,NA
2025-04-24,Utah,Influenza,0.905
2025-04-24,Vermont,COVID-19,NA
2025-04-24,Vermont,Influenza,NA
2025-04-24,Virginia,COVID-19,0.9432
2025-04-24,Virginia,Influenza,0.8822
2025-04-24,Washington,COVID-19,1.0009
2025-04-24,Washington,Influenza,0.94525
2025-04-24,West Virginia,COVID-19,0.8978666666666667
2025-04-24,West Virginia,Influenza,0.83615
2025-04-24,Wisconsin,COVID-19,0.9193333333333333
2025-04-24,Wisconsin,Influenza,0.8789
2025-04-24,Wyoming,COVID-19,NA
2025-04-24,Wyoming,Influenza,NA
2025-04-25,Alabama,COVID-19,0.93005
2025-04-25,Alabama,Influenza,0.92745
2025-04-25,Alaska,COVID-19,0.98715
2025-04-25,Alaska,Influenza,0.7997000000000001
2025-04-25,Arizona,COVID-19,0.9891333333333333
2025-04-25,Arizona,Influenza,0.95235
2025-04-25,Arkansas,COVID-19,0.9211166666666667
2025-04-25,Arkansas,Influenza,NA
2025-04-25,California,COVID-19,NA
2025-04-25,California,Influenza,NA
2025-04-25,Colorado,COVID-19,0.9874499999999999
2025-04-25,Colorado,Influenza,0.9857
2025-04-25,Connecticut,COVID-19,0.9285666666666667
2025-04-25,Connecticut,Influenza,0.80355
2025-04-25,Delaware,COVID-19,0.9638666666666666
2025-04-25,Delaware,Influenza,0.8815500000000001
2025-04-25,District of Columbia,COVID-19,NA
2025-04-25,District of Columbia,Influenza,0.87445
2025-04-25,Florida,COVID-19,0.9620333333333333
2025-04-25,Florida,Influenza,0.92485
2025-04-25,Georgia,COVID-19,0.9107666666666667
2025-04-25,Georgia,Influenza,0.92625
2025-04-25,Hawaii,COVID-19,1.0375333333333332
2025-04-25,Hawaii,Influenza,0.9912
2025-04-25,Idaho,COVID-19,0.9776166666666667
2025-04-25,Idaho,Influenza,0.91075
2025-04-25,Illinois,COVID-19,0.9351833333333334
2025-04-25,Illinois,Influenza,0.7644500000000001
2025-04-25,Indiana,COVID-19,NA
2025-04-25,Indiana,Influenza,NA
2025-04-25,Iowa,COVID-19,NA
2025-04-25,Iowa,Influenza,0.86615
2025-04-25,Kansas,COVID-19,0.9294166666666667
2025-04-25,Kansas,Influenza,0.9034500000000001
2025-04-25,Kentucky,COVID-19,0.96365
2025-04-25,Kentucky,Influenza,0.881
2025-04-25,Louisiana,COVID-19,0.9659833333333333
2025-04-25,Louisiana,Influenza,0.9249499999999999
2025-04-25,Maine,COVID-19,0.9532
2025-04-25,Maine,Influenza,0.76315
2025-04-25,Maryland,COVID-19,0.9314333333333333
2025-04-25,Maryland,Influenza,0.8088
2025-04-25,Massachusetts,COVID-19,0.9161833333333333
2025-04-25,Massachusetts,Influenza,0.8125
2025-04-25,Michigan,COVID-19,0.9032
2025-04-25,Michigan,Influenza,0.85815
2025-04-25,Minnesota,COVID-19,0.94345
2025-04-25,Minnesota,Influenza,0.9114500000000001
2025-04-25,Mississippi,COVID-19,0.9703333333333334
2025-04-25,Mississippi,Influenza,0.95065
2025-04-25,Missouri,COVID-19,NA
2025-04-25,Missouri,Influenza,NA
2025-04-25,Montana,COVID-19,0.9627166666666667
2025-04-25,Montana,Influenza,NA
2025-04-25,Nebraska,COVID-19,0.9078333333333334
2025-04-25,Nebraska,Influenza,NA
2025-04-25,Nevada,COVID-19,1.0011999999999999
2025-04-25,Nevada,Influenza,0.9440999999999999
2025-04-25,New Hampshire,COVID-19,NA
2025-04-25,New Hampshire,Influenza,NA
2025-04-25,New Jersey,COVID-19,0.9011833333333333
2025-04-25,New Jersey,Influenza,0.8518
2025-04-25,New Mexico,COVID-19,0.96145
2025-04-25,New Mexico,Influenza,0.9016500000000001
2025-04-25,New York,COVID-19,0.8849666666666667
2025-04-25,New York,Influenza,0.80765
2025-04-25,North Carolina,COVID-19,0.9108166666666666
2025-04-25,North Carolina,Influenza,0.94505
2025-04-25,North Dakota,COVID-19,NA
2025-04-25,North Dakota,Influenza,NA
2025-04-25,Ohio,COVID-19,0.9222666666666667
2025-04-25,Ohio,Influenza,0.8081
2025-04-25,Oklahoma,COVID-19,0.9027333333333333
2025-04-25,Oklahoma,Influenza,NA
2025-04-25,Oregon,COVID-19,0.9999
2025-04-25,Oregon,Influenza,0.9626
2025-04-25,Pennsylvania,COVID-19,0.8780666666666667
2025-04-25,Pennsylvania,Influenza,0.85205
2025-04-25,Rhode Island,COVID-19,0.9404
2025-04-25,Rhode Island,Influenza,0.88715
2025-04-25,South Carolina,COVID-19,0.9248166666666666
2025-04-25,South Carolina,Influenza,0.954
2025-04-25,South Dakota,COVID-19,NA
2025-04-25,South Dakota,Influenza,NA
2025-04-25,Tennessee,COVID-19,0.8842666666666666
2025-04-25,Tennessee,Influenza,0.913
2025-04-25,Texas,COVID-19,0.9705833333333334
2025-04-25,Texas,Influenza,0.9296500000000001
2025-04-25,United States,COVID-19,NA
2025-04-25,United States,Influenza,0.8681000000000001
2025-04-25,Utah,COVID-19,NA
2025-04-25,Utah,Influenza,0.9059
2025-04-25,Vermont,COVID-19,NA
2025-04-25,Vermont,Influenza,NA
2025-04-25,Virginia,COVID-19,0.9455166666666667
2025-04-25,Virginia,Influenza,0.8834
2025-04-25,Washington,COVID-19,1.0016166666666666
2025-04-25,Washington,Influenza,0.9473
2025-04-25,West Virginia,COVID-19,0.9014
2025-04-25,West Virginia,Influenza,0.8406
2025-04-25,Wisconsin,COVID-19,0.9146166666666666
2025-04-25,Wisconsin,Influenza,0.8723
2025-04-25,Wyoming,COVID-19,NA
2025-04-25,Wyoming,Influenza,NA
2025-04-26,Alabama,COVID-19,0.9319500000000001
2025-04-26,Alabama,Influenza,0.92355
2025-04-26,Alaska,COVID-19,0.98825
2025-04-26,Alaska,Influenza,0.79265
2025-04-26,Arizona,COVID-19,0.9899666666666667
2025-04-26,Arizona,Influenza,0.952
2025-04-26,Arkansas,COVID-19,0.9202
2025-04-26,Arkansas,Influenza,NA
2025-04-26,California,COVID-19,NA
2025-04-26,California,Influenza,NA
2025-04-26,Colorado,COVID-19,0.9882166666666666
2025-04-26,Colorado,Influenza,0.9854499999999999
2025-04-26,Connecticut,COVID-19,0.9304666666666667
2025-04-26,Connecticut,Influenza,0.8047
2025-04-26,Delaware,COVID-19,0.9650333333333333
2025-04-26,Delaware,Influenza,0.88135
2025-04-26,District of Columbia,COVID-19,NA
2025-04-26,District of Columbia,Influenza,0.87175
2025-04-26,Florida,COVID-19,0.9635
2025-04-26,Florida,Influenza,0.9252
2025-04-26,Georgia,COVID-19,0.9112666666666667
2025-04-26,Georgia,Influenza,0.9215
2025-04-26,Hawaii,COVID-19,1.03625
2025-04-26,Hawaii,Influenza,0.9925999999999999
2025-04-26,Idaho,COVID-19,0.9768166666666667
2025-04-26,Idaho,Influenza,0.9108499999999999
2025-04-26,Illinois,COVID-19,0.9361
2025-04-26,Illinois,Influenza,0.7714
2025-04-26,Indiana,COVID-19,NA
2025-04-26,Indiana,Influenza,NA
2025-04-26,Iowa,COVID-19,NA
2025-04-26,Iowa,Influenza,0.8673
2025-04-26,Kansas,COVID-19,0.9290166666666666
2025-04-26,Kansas,Influenza,0.90215
2025-04-26,Kentucky,COVID-19,0.96315
2025-04-26,Kentucky,Influenza,0.8888499999999999
2025-04-26,Louisiana,COVID-19,0.9749166666666667
2025-04-26,Louisiana,Influenza,0.9278
2025-04-26,Maine,COVID-19,0.9530000000000001
2025-04-26,Maine,Influenza,0.7579
2025-04-26,Maryland,COVID-19,0.93475
2025-04-26,Maryland,Influenza,0.80745
2025-04-26,Massachusetts,COVID-19,0.91595
2025-04-26,Massachusetts,Influenza,0.8083
2025-04-26,Michigan,COVID-19,0.90435
2025-04-26,Michigan,Influenza,0.851
2025-04-26,Minnesota,COVID-19,0.9419666666666666
2025-04-26,Minnesota,Influenza,0.90945
2025-04-26,Mississippi,COVID-19,0.9703333333333333
2025-04-26,Mississippi,Influenza,0.9532499999999999
2025-04-26,Missouri,COVID-19,NA
2025-04-26,Missouri,Influenza,NA
2025-04-26,Montana,COVID-19,0.9638166666666667
2025-04-26,Montana,Influenza,NA
2025-04-26,Nebraska,COVID-19,0.9069833333333334
2025-04-26,Nebraska,Influenza,NA
2025-04-26,Nevada,COVID-19,1.00055
2025-04-26,Nevada,Influenza,0.9412
2025-04-26,New Hampshire,COVID-19,NA
2025-04-26,New Hampshire,Influenza,NA
2025-04-26,New Jersey,COVID-19,0.9029
2025-04-26,New Jersey,Influenza,0.8491500000000001
2025-04-26,New Mexico,COVID-19,0.96485
2025-04-26,New Mexico,Influenza,0.9015500000000001
2025-04-26,New York,COVID-19,0.8875833333333334
2025-04-26,New York,Influenza,0.80545
2025-04-26,North Carolina,COVID-19,0.9149
2025-04-26,North Carolina,Influenza,0.9476
2025-04-26,North Dakota,COVID-19,NA
2025-04-26,North Dakota,Influenza,NA
2025-04-26,Ohio,COVID-19,0.9247666666666666
2025-04-26,Ohio,Influenza,0.8101
2025-04-26,Oklahoma,COVID-19,0.9028333333333334
2025-04-26,Oklahoma,Influenza,NA
2025-04-26,Oregon,COVID-19,0.9993
2025-04-26,Oregon,Influenza,0.9619
2025-04-26,Pennsylvania,COVID-19,0.8796999999999999
2025-04-26,Pennsylvania,Influenza,0.8452999999999999
2025-04-26,Rhode Island,COVID-19,0.9384333333333333
2025-04-26,Rhode Island,Influenza,0.8869
2025-04-26,South Carolina,COVID-19,0.9288166666666666
2025-04-26,South Carolina,Influenza,0.95825
2025-04-26,South Dakota,COVID-19,NA
2025-04-26,South Dakota,Influenza,NA
2025-04-26,Tennessee,COVID-19,0.88605
2025-04-26,Tennessee,Influenza,0.9117
2025-04-26,Texas,COVID-19,0.9742833333333333
2025-04-26,Texas,Influenza,0.9358
2025-04-26,United States,COVID-19,NA
2025-04-26,United States,Influenza,0.8705499999999999
2025-04-26,Utah,COVID-19,NA
2025-04-26,Utah,Influenza,0.90675
2025-04-26,Vermont,COVID-19,NA
2025-04-26,Vermont,Influenza,NA
2025-04-26,Virginia,COVID-19,0.9480999999999999
2025-04-26,Virginia,Influenza,0.8847
2025-04-26,Washington,COVID-19,1.0022666666666666
2025-04-26,Washington,Influenza,0.9498
2025-04-26,West Virginia,COVID-19,0.9050333333333334
2025-04-26,West Virginia,Influenza,0.845
2025-04-26,Wisconsin,COVID-19,0.9101833333333333
2025-04-26,Wisconsin,Influenza,0.86625
2025-04-26,Wyoming,COVID-19,NA
2025-04-26,Wyoming,Influenza,NA
2025-04-27,Alabama,COVID-19,0.9343833333333333
2025-04-27,Alabama,Influenza,0.9195
2025-04-27,Alaska,COVID-19,0.98935
2025-04-27,Alaska,Influenza,0.7874000000000001
2025-04-27,Arizona,COVID-19,0.99095
2025-04-27,Arizona,Influenza,0.9515
2025-04-27,Arkansas,COVID-19,0.9191
2025-04-27,Arkansas,Influenza,NA
2025-04-27,California,COVID-19,NA
2025-04-27,California,Influenza,NA
2025-04-27,Colorado,COVID-19,0.9889166666666667
2025-04-27,Colorado,Influenza,0.98485
2025-04-27,Connecticut,COVID-19,0.9327
2025-04-27,Connecticut,Influenza,0.80615
2025-04-27,Delaware,COVID-19,0.9661666666666666
2025-04-27,Delaware,Influenza,0.8813
2025-04-27,District of Columbia,COVID-19,NA
2025-04-27,District of Columbia,Influenza,0.86885
2025-04-27,Florida,COVID-19,0.9656666666666667
2025-04-27,Florida,Influenza,0.9268000000000001
2025-04-27,Georgia,COVID-19,0.9122
2025-04-27,Georgia,Influenza,0.91635
2025-04-27,Hawaii,COVID-19,1.0349
2025-04-27,Hawaii,Influenza,0.99375
2025-04-27,Idaho,COVID-19,0.9758333333333333
2025-04-27,Idaho,Influenza,0.91115
2025-04-27,Illinois,COVID-19,0.93705
2025-04-27,Illinois,Influenza,0.7827
2025-04-27,Indiana,COVID-19,NA
2025-04-27,Indiana,Influenza,NA
2025-04-27,Iowa,COVID-19,NA
2025-04-27,Iowa,Influenza,0.8686
2025-04-27,Kansas,COVID-19,0.9286833333333333
2025-04-27,Kansas,Influenza,0.9011
2025-04-27,Kentucky,COVID-19,0.9625833333333333
2025-04-27,Kentucky,Influenza,0.89635
2025-04-27,Louisiana,COVID-19,0.9842
2025-04-27,Louisiana,Influenza,0.9307
2025-04-27,Maine,COVID-19,0.9527333333333333
2025-04-27,Maine,Influenza,0.75285
2025-04-27,Maryland,COVID-19,0.9383333333333334
2025-04-27,Maryland,Influenza,0.8063
2025-04-27,Massachusetts,COVID-19,0.9163833333333333
2025-04-27,Massachusetts,Influenza,0.80455
2025-04-27,Michigan,COVID-19,0.90615
2025-04-27,Michigan,Influenza,0.8461000000000001
2025-04-27,Minnesota,COVID-19,0.9405666666666667
2025-04-27,Minnesota,Influenza,0.9071499999999999
2025-04-27,Mississippi,COVID-19,0.9702166666666666
2025-04-27,Mississippi,Influenza,0.95535
2025-04-27,Missouri,COVID-19,NA
2025-04-27,Missouri,Influenza,NA
2025-04-27,Montana,COVID-19,0.9648333333333333
2025-04-27,Montana,Influenza,NA
2025-04-27,Nebraska,COVID-19,0.9064833333333333
2025-04-27,Nebraska,Influenza,NA
2025-04-27,Nevada,COVID-19,0.9997666666666667
2025-04-27,Nevada,Influenza,0.93805
2025-04-27,New Hampshire,COVID-19,NA
2025-04-27,New Hampshire,Influenza,NA
2025-04-27,New Jersey,COVID-19,0.9048333333333334
2025-04-27,New Jersey,Influenza,0.84655
2025-04-27,New Mexico,COVID-19,0.9683833333333334
2025-04-27,New Mexico,Influenza,0.90135
2025-04-27,New York,COVID-19,0.8908333333333334
2025-04-27,New York,Influenza,0.8037000000000001
2025-04-27,North Carolina,COVID-19,0.91935
2025-04-27,North Carolina,Influenza,0.9503
2025-04-27,North Dakota,COVID-19,NA
2025-04-27,North Dakota,Influenza,NA
2025-04-27,Ohio,COVID-19,0.9273833333333333
2025-04-27,Ohio,Influenza,0.8138
2025-04-27,Oklahoma,COVID-19,0.903
2025-04-27,Oklahoma,Influenza,NA
2025-04-27,Oregon,COVID-19,0.9985666666666666
2025-04-27,Oregon,Influenza,0.96105
2025-04-27,Pennsylvania,COVID-19,0.88195
2025-04-27,Pennsylvania,Influenza,0.83875
2025-04-27,Rhode Island,COVID-19,0.9367666666666666
2025-04-27,Rhode Island,Influenza,0.8866
2025-04-27,South Carolina,COVID-19,0.933
2025-04-27,South Carolina,Influenza,0.9617500000000001
2025-04-27,South Dakota,COVID-19,NA
2025-04-27,South Dakota,Influenza,NA
2025-04-27,Tennessee,COVID-19,0.8889333333333334
2025-04-27,Tennessee,Influenza,0.9113
2025-04-27,Texas,COVID-19,0.9779
2025-04-27,Texas,Influenza,0.94245
2025-04-27,United States,COVID-19,NA
2025-04-27,United States,Influenza,0.8748499999999999
2025-04-27,Utah,COVID-19,NA
2025-04-27,Utah,Influenza,0.90755
2025-04-27,Vermont,COVID-19,NA
2025-04-27,Vermont,Influenza,NA
2025-04-27,Virginia,COVID-19,0.9508
2025-04-27,Virginia,Influenza,0.8857999999999999
2025-04-27,Washington,COVID-19,1.0030833333333333
2025-04-27,Washington,Influenza,0.9524
2025-04-27,West Virginia,COVID-19,0.90895
2025-04-27,West Virginia,Influenza,0.84945
2025-04-27,Wisconsin,COVID-19,0.9059
2025-04-27,Wisconsin,Influenza,0.86015
2025-04-27,Wyoming,COVID-19,NA
2025-04-27,Wyoming,Influenza,NA
2025-04-28,Alabama,COVID-19,0.9373666666666667
2025-04-28,Alabama,Influenza,0.9148499999999999
2025-04-28,Alaska,COVID-19,0.9905666666666667
2025-04-28,Alaska,Influenza,0.7837000000000001
2025-04-28,Arizona,COVID-19,0.9919666666666667
2025-04-28,Arizona,Influenza,0.95105
2025-04-28,Arkansas,COVID-19,0.91845
2025-04-28,Arkansas,Influenza,NA
2025-04-28,California,COVID-19,NA
2025-04-28,California,Influenza,NA
2025-04-28,Colorado,COVID-19,0.9896
2025-04-28,Colorado,Influenza,0.98405
2025-04-28,Connecticut,COVID-19,0.9349500000000001
2025-04-28,Connecticut,Influenza,0.8080499999999999
2025-04-28,Delaware,COVID-19,0.9675166666666667
2025-04-28,Delaware,Influenza,0.88115
2025-04-28,District of Columbia,COVID-19,NA
2025-04-28,District of Columbia,Influenza,0.86585
2025-04-28,Florida,COVID-19,0.9684
2025-04-28,Florida,Influenza,0.92925
2025-04-28,Georgia,COVID-19,0.9138166666666667
2025-04-28,Georgia,Influenza,0.91215
2025-04-28,Hawaii,COVID-19,1.0336833333333333
2025-04-28,Hawaii,Influenza,0.99485
2025-04-28,Idaho,COVID-19,0.9748666666666667
2025-04-28,Idaho,Influenza,0.9111
2025-04-28,Illinois,COVID-19,0.9380833333333334
2025-04-28,Illinois,Influenza,0.7965
2025-04-28,Indiana,COVID-19,NA
2025-04-28,Indiana,Influenza,NA
2025-04-28,Iowa,COVID-19,NA
2025-04-28,Iowa,Influenza,0.86995
2025-04-28,Kansas,COVID-19,0.9285
2025-04-28,Kansas,Influenza,0.9001
2025-04-28,Kentucky,COVID-19,0.9617166666666667
2025-04-28,Kentucky,Influenza,0.9038999999999999
2025-04-28,Louisiana,COVID-19,0.9936833333333334
2025-04-28,Louisiana,Influenza,0.9336
2025-04-28,Maine,COVID-19,0.9526666666666667
2025-04-28,Maine,Influenza,0.7484
2025-04-28,Maryland,COVID-19,0.9421166666666666
2025-04-28,Maryland,Influenza,0.80565
2025-04-28,Massachusetts,COVID-19,0.9175666666666666
2025-04-28,Massachusetts,Influenza,0.80135
2025-04-28,Michigan,COVID-19,0.90855
2025-04-28,Michigan,Influenza,0.84345
2025-04-28,Minnesota,COVID-19,0.9392
2025-04-28,Minnesota,Influenza,0.9048
2025-04-28,Mississippi,COVID-19,0.97005
2025-04-28,Mississippi,Influenza,0.9576
2025-04-28,Missouri,COVID-19,NA
2025-04-28,Missouri,Influenza,NA
2025-04-28,Montana,COVID-19,0.9659166666666666
2025-04-28,Montana,Influenza,NA
2025-04-28,Nebraska,COVID-19,0.9062
2025-04-28,Nebraska,Influenza,NA
2025-04-28,Nevada,COVID-19,0.9988166666666667
2025-04-28,Nevada,Influenza,0.9347
2025-04-28,New Hampshire,COVID-19,NA
2025-04-28,New Hampshire,Influenza,NA
2025-04-28,New Jersey,COVID-19,0.9073333333333333
2025-04-28,New Jersey,Influenza,0.8439000000000001
2025-04-28,New Mexico,COVID-19,0.9718166666666667
2025-04-28,New Mexico,Influenza,0.9013
2025-04-28,New York,COVID-19,0.8948833333333334
2025-04-28,New York,Influenza,0.8028500000000001
2025-04-28,North Carolina,COVID-19,0.9240666666666667
2025-04-28,North Carolina,Influenza,0.9533
2025-04-28,North Dakota,COVID-19,NA
2025-04-28,North Dakota,Influenza,NA
2025-04-28,Ohio,COVID-19,0.9302666666666667
2025-04-28,Ohio,Influenza,0.81925
2025-04-28,Oklahoma,COVID-19,0.9032833333333333
2025-04-28,Oklahoma,Influenza,NA
2025-04-28,Oregon,COVID-19,0.9980833333333333
2025-04-28,Oregon,Influenza,0.95975
2025-04-28,Pennsylvania,COVID-19,0.8848
2025-04-28,Pennsylvania,Influenza,0.8322
2025-04-28,Rhode Island,COVID-19,0.9351833333333334
2025-04-28,Rhode Island,Influenza,0.88625
2025-04-28,South Carolina,COVID-19,0.9372333333333334
2025-04-28,South Carolina,Influenza,0.96485
2025-04-28,South Dakota,COVID-19,NA
2025-04-28,South Dakota,Influenza,NA
2025-04-28,Tennessee,COVID-19,0.8930666666666667
2025-04-28,Tennessee,Influenza,0.9120999999999999
2025-04-28,Texas,COVID-19,0.9814166666666666
2025-04-28,Texas,Influenza,0.94895
2025-04-28,United States,COVID-19,NA
2025-04-28,United States,Influenza,0.8806
2025-04-28,Utah,COVID-19,NA
2025-04-28,Utah,Influenza,0.90835
2025-04-28,Vermont,COVID-19,NA
2025-04-28,Vermont,Influenza,NA
2025-04-28,Virginia,COVID-19,0.9536666666666667
2025-04-28,Virginia,Influenza,0.8866499999999999
2025-04-28,Washington,COVID-19,1.0040666666666667
2025-04-28,Washington,Influenza,0.9551499999999999
2025-04-28,West Virginia,COVID-19,0.9129166666666667
2025-04-28,West Virginia,Influenza,0.8534
2025-04-28,Wisconsin,COVID-19,0.9019166666666667
2025-04-28,Wisconsin,Influenza,0.8542
2025-04-28,Wyoming,COVID-19,NA
2025-04-28,Wyoming,Influenza,NA
2025-04-29,Alabama,COVID-19,0.94085
2025-04-29,Alabama,Influenza,0.91005
2025-04-29,Alaska,COVID-19,0.9917333333333334
2025-04-29,Alaska,Influenza,0.78175
2025-04-29,Arizona,COVID-19,0.9930833333333333
2025-04-29,Arizona,Influenza,0.9505
2025-04-29,Arkansas,COVID-19,0.9178333333333333
2025-04-29,Arkansas,Influenza,NA
2025-04-29,California,COVID-19,NA
2025-04-29,California,Influenza,NA
2025-04-29,Colorado,COVID-19,0.9901166666666666
2025-04-29,Colorado,Influenza,0.9827
2025-04-29,Connecticut,COVID-19,0.93725
2025-04-29,Connecticut,Influenza,0.8101499999999999
2025-04-29,Delaware,COVID-19,0.9686166666666667
2025-04-29,Delaware,Influenza,0.88105
2025-04-29,District of Columbia,COVID-19,NA
2025-04-29,District of Columbia,Influenza,0.8633
2025-04-29,Florida,COVID-19,0.9719
2025-04-29,Florida,Influenza,0.9327
2025-04-29,Georgia,COVID-19,0.9161166666666667
2025-04-29,Georgia,Influenza,0.9083
2025-04-29,Hawaii,COVID-19,1.03255
2025-04-29,Hawaii,Influenza,0.9957
2025-04-29,Idaho,COVID-19,0.9739
2025-04-29,Idaho,Influenza,0.91115
2025-04-29,Illinois,COVID-19,0.9393166666666667
2025-04-29,Illinois,Influenza,0.8129
2025-04-29,Indiana,COVID-19,NA
2025-04-29,Indiana,Influenza,NA
2025-04-29,Iowa,COVID-19,NA
2025-04-29,Iowa,Influenza,0.87135
2025-04-29,Kansas,COVID-19,0.9282333333333334
2025-04-29,Kansas,Influenza,0.89925
2025-04-29,Kentucky,COVID-19,0.9607
2025-04-29,Kentucky,Influenza,0.91135
2025-04-29,Louisiana,COVID-19,1.0036666666666667
2025-04-29,Louisiana,Influenza,0.93655
2025-04-29,Maine,COVID-19,0.9525333333333333
2025-04-29,Maine,Influenza,0.74455
2025-04-29,Maryland,COVID-19,0.9461
2025-04-29,Maryland,Influenza,0.80525
2025-04-29,Massachusetts,COVID-19,0.9192666666666667
2025-04-29,Massachusetts,Influenza,0.7986
2025-04-29,Michigan,COVID-19,0.9115666666666666
2025-04-29,Michigan,Influenza,0.8427
2025-04-29,Minnesota,COVID-19,0.9378500000000001
2025-04-29,Minnesota,Influenza,0.90265
2025-04-29,Mississippi,COVID-19,0.9698333333333333
2025-04-29,Mississippi,Influenza,0.95985
2025-04-29,Missouri,COVID-19,NA
