date,state,value
2025-04-06T07:00:00Z,South Dakota,NA
2025-04-06T07:00:00Z,Tennessee,0.40663333333333335
2025-04-06T07:00:00Z,Texas,0.31083333333333335
2025-04-06T07:00:00Z,United States,0.45421666666666666
2025-04-06T07:00:00Z,Utah,0.44948333333333335
2025-04-06T07:00:00Z,Vermont,0.26775
2025-04-06T07:00:00Z,Virginia,0.39095
2025-04-06T07:00:00Z,Washington,NA
2025-04-06T07:00:00Z,West Virginia,0.24248333333333333
2025-04-06T07:00:00Z,Wisconsin,0.23803333333333332
2025-04-06T07:00:00Z,Wyoming,NA
2025-04-07T07:00:00Z,Alabama,0.4882
2025-04-07T07:00:00Z,Alaska,0.3905
2025-04-07T07:00:00Z,Arizona,0.501
2025-04-07T07:00:00Z,Arkansas,NA
2025-04-07T07:00:00Z,California,NA
2025-04-07T07:00:00Z,Colorado,0.31805
2025-04-07T07:00:00Z,Connecticut,0.15253333333333333
2025-04-07T07:00:00Z,Delaware,0.2643666666666667
2025-04-07T07:00:00Z,District of Columbia,NA
2025-04-07T07:00:00Z,Florida,0.6043333333333333
2025-04-07T07:00:00Z,Georgia,NA
2025-04-07T07:00:00Z,Hawaii,0.7103833333333334
2025-04-07T07:00:00Z,Idaho,0.3473
2025-04-07T07:00:00Z,Illinois,0.17718333333333333
2025-04-07T07:00:00Z,Indiana,NA
2025-04-07T07:00:00Z,Iowa,0.16355
2025-04-07T07:00:00Z,Kansas,0.12254999999999999
2025-04-07T07:00:00Z,Kentucky,0.23898333333333333
2025-04-07T07:00:00Z,Louisiana,0.38553333333333334
2025-04-07T07:00:00Z,Maine,0.18403333333333333
2025-04-07T07:00:00Z,Maryland,0.2833333333333333
2025-04-07T07:00:00Z,Massachusetts,0.3207833333333333
2025-04-07T07:00:00Z,Michigan,0.25411666666666666
2025-04-07T07:00:00Z,Minnesota,0.19505
2025-04-07T07:00:00Z,Mississippi,0.33741666666666664
2025-04-07T07:00:00Z,Missouri,NA
2025-04-07T07:00:00Z,Montana,NA
2025-04-07T07:00:00Z,Nebraska,0.20398333333333332
2025-04-07T07:00:00Z,Nevada,0.43806666666666666
2025-04-07T07:00:00Z,New Hampshire,NA
2025-04-07T07:00:00Z,New Jersey,0.1386
2025-04-07T07:00:00Z,New Mexico,0.43533333333333335
2025-04-07T07:00:00Z,New York,0.17773333333333333
2025-04-07T07:00:00Z,North Carolina,NA
2025-04-07T07:00:00Z,North Dakota,NA
2025-04-07T07:00:00Z,Ohio,0.16998333333333332
2025-04-07T07:00:00Z,Oklahoma,0.12380000000000001
2025-04-07T07:00:00Z,Oregon,0.5209
2025-04-07T07:00:00Z,Pennsylvania,0.10393333333333334
2025-04-07T07:00:00Z,Rhode Island,0.2632833333333333
2025-04-07T07:00:00Z,South Carolina,0.21795
2025-04-07T07:00:00Z,South Dakota,NA
2025-04-07T07:00:00Z,Tennessee,0.40663333333333335
2025-04-07T07:00:00Z,Texas,0.31083333333333335
2025-04-07T07:00:00Z,United States,0.45421666666666666
2025-04-07T07:00:00Z,Utah,0.44948333333333335
2025-04-07T07:00:00Z,Vermont,0.26775
2025-04-07T07:00:00Z,Virginia,0.39095
2025-04-07T07:00:00Z,Washington,NA
2025-04-07T07:00:00Z,West Virginia,0.24248333333333333
2025-04-07T07:00:00Z,Wisconsin,0.23803333333333332
2025-04-07T07:00:00Z,Wyoming,NA
2025-04-08T07:00:00Z,Alabama,0.4882
2025-04-08T07:00:00Z,Alaska,0.3905
2025-04-08T07:00:00Z,Arizona,0.501
2025-04-08T07:00:00Z,Arkansas,NA
2025-04-08T07:00:00Z,California,NA
2025-04-08T07:00:00Z,Colorado,0.31805
2025-04-08T07:00:00Z,Connecticut,0.15253333333333333
2025-04-08T07:00:00Z,Delaware,0.2643666666666667
2025-04-08T07:00:00Z,District of Columbia,NA
2025-04-08T07:00:00Z,Florida,0.6043333333333333
2025-04-08T07:00:00Z,Georgia,NA
2025-04-08T07:00:00Z,Hawaii,0.7103833333333334
2025-04-08T07:00:00Z,Idaho,0.3473
2025-04-08T07:00:00Z,Illinois,0.17718333333333333
2025-04-08T07:00:00Z,Indiana,NA
2025-04-08T07:00:00Z,Iowa,0.16355
2025-04-08T07:00:00Z,Kansas,0.12254999999999999
2025-04-08T07:00:00Z,Kentucky,0.23898333333333333
2025-04-08T07:00:00Z,Louisiana,0.38553333333333334
2025-04-08T07:00:00Z,Maine,0.18403333333333333
2025-04-08T07:00:00Z,Maryland,0.2833333333333333
2025-04-08T07:00:00Z,Massachusetts,0.3207833333333333
2025-04-08T07:00:00Z,Michigan,0.25411666666666666
2025-04-08T07:00:00Z,Minnesota,0.19505
2025-04-08T07:00:00Z,Mississippi,0.33741666666666664
2025-04-08T07:00:00Z,Missouri,NA
2025-04-08T07:00:00Z,Montana,NA
2025-04-08T07:00:00Z,Nebraska,0.20398333333333332
2025-04-08T07:00:00Z,Nevada,0.43806666666666666
2025-04-08T07:00:00Z,New Hampshire,NA
2025-04-08T07:00:00Z,New Jersey,0.1386
2025-04-08T07:00:00Z,New Mexico,0.43533333333333335
2025-04-08T07:00:00Z,New York,0.17773333333333333
2025-04-08T07:00:00Z,North Carolina,NA
2025-04-08T07:00:00Z,North Dakota,NA
2025-04-08T07:00:00Z,Ohio,0.16998333333333332
2025-04-08T07:00:00Z,Oklahoma,0.12380000000000001
2025-04-08T07:00:00Z,Oregon,0.5209
2025-04-08T07:00:00Z,Pennsylvania,0.10393333333333334
2025-04-08T07:00:00Z,Rhode Island,0.2632833333333333
2025-04-08T07:00:00Z,South Carolina,0.21795
2025-04-08T07:00:00Z,South Dakota,NA
2025-04-08T07:00:00Z,Tennessee,0.40663333333333335
2025-04-08T07:00:00Z,Texas,0.31083333333333335
2025-04-08T07:00:00Z,United States,0.45421666666666666
2025-04-08T07:00:00Z,Utah,0.44948333333333335
2025-04-08T07:00:00Z,Vermont,0.26775
2025-04-08T07:00:00Z,Virginia,0.39095
2025-04-08T07:00:00Z,Washington,NA
2025-04-08T07:00:00Z,West Virginia,0.24248333333333333
2025-04-08T07:00:00Z,Wisconsin,0.23803333333333332
2025-04-08T07:00:00Z,Wyoming,NA
2025-04-09T07:00:00Z,Alabama,0.3717
2025-04-09T07:00:00Z,Alaska,0.42436666666666667
2025-04-09T07:00:00Z,Arizona,0.53075
2025-04-09T07:00:00Z,Arkansas,0.17198333333333332
2025-04-09T07:00:00Z,California,NA
2025-04-09T07:00:00Z,Colorado,0.34675
2025-04-09T07:00:00Z,Connecticut,0.24491666666666667
2025-04-09T07:00:00Z,Delaware,0.34508333333333335
2025-04-09T07:00:00Z,District of Columbia,NA
2025-04-09T07:00:00Z,Florida,0.6018333333333333
2025-04-09T07:00:00Z,Georgia,NA
2025-04-09T07:00:00Z,Hawaii,0.7111666666666667
2025-04-09T07:00:00Z,Idaho,0.3116
2025-04-09T07:00:00Z,Illinois,0.15948333333333334
2025-04-09T07:00:00Z,Indiana,NA
2025-04-09T07:00:00Z,Iowa,0.1315
2025-04-09T07:00:00Z,Kansas,0.16693333333333332
2025-04-09T07:00:00Z,Kentucky,0.24623333333333333
2025-04-09T07:00:00Z,Louisiana,0.3722333333333333
2025-04-09T07:00:00Z,Maine,0.16333333333333333
2025-04-09T07:00:00Z,Maryland,0.3519
2025-04-09T07:00:00Z,Massachusetts,0.31343333333333334
2025-04-09T07:00:00Z,Michigan,0.3571666666666667
2025-04-09T07:00:00Z,Minnesota,0.22313333333333332
2025-04-09T07:00:00Z,Mississippi,0.3292
2025-04-09T07:00:00Z,Missouri,NA
2025-04-09T07:00:00Z,Montana,NA
2025-04-09T07:00:00Z,Nebraska,0.19076666666666667
2025-04-09T07:00:00Z,Nevada,0.41168333333333335
2025-04-09T07:00:00Z,New Hampshire,NA
2025-04-09T07:00:00Z,New Jersey,0.2553333333333333
2025-04-09T07:00:00Z,New Mexico,0.50055
2025-04-09T07:00:00Z,New York,0.19920000000000002
2025-04-09T07:00:00Z,North Carolina,NA
2025-04-09T07:00:00Z,North Dakota,NA
2025-04-09T07:00:00Z,Ohio,0.21648333333333333
2025-04-09T07:00:00Z,Oklahoma,0.11311666666666667
2025-04-09T07:00:00Z,Oregon,0.5139833333333333
2025-04-09T07:00:00Z,Pennsylvania,0.18926666666666667
2025-04-09T07:00:00Z,Rhode Island,0.19644999999999999
2025-04-09T07:00:00Z,South Carolina,0.2707
2025-04-09T07:00:00Z,South Dakota,NA
2025-04-09T07:00:00Z,Tennessee,0.34963333333333335
2025-04-09T07:00:00Z,Texas,0.39266666666666666
2025-04-09T07:00:00Z,United States,0.40754999999999997
2025-04-09T07:00:00Z,Utah,0.47815
2025-04-09T07:00:00Z,Vermont,NA
2025-04-09T07:00:00Z,Virginia,0.3537
2025-04-09T07:00:00Z,Washington,NA
2025-04-09T07:00:00Z,West Virginia,0.19023333333333334
2025-04-09T07:00:00Z,Wisconsin,0.20841666666666667
2025-04-09T07:00:00Z,Wyoming,NA
2025-04-10T07:00:00Z,Alabama,0.3717
2025-04-10T07:00:00Z,Alaska,0.42436666666666667
2025-04-10T07:00:00Z,Arizona,0.53075
2025-04-10T07:00:00Z,Arkansas,0.17198333333333332
2025-04-10T07:00:00Z,California,NA
2025-04-10T07:00:00Z,Colorado,0.34675
2025-04-10T07:00:00Z,Connecticut,0.24491666666666667
2025-04-10T07:00:00Z,Delaware,0.34508333333333335
2025-04-10T07:00:00Z,District of Columbia,NA
2025-04-10T07:00:00Z,Florida,0.6018333333333333
2025-04-10T07:00:00Z,Georgia,NA
2025-04-10T07:00:00Z,Hawaii,0.7111666666666667
2025-04-10T07:00:00Z,Idaho,0.3116
2025-04-10T07:00:00Z,Illinois,0.15948333333333334
2025-04-10T07:00:00Z,Indiana,NA
2025-04-10T07:00:00Z,Iowa,0.1315
2025-04-10T07:00:00Z,Kansas,0.16693333333333332
2025-04-10T07:00:00Z,Kentucky,0.24623333333333333
2025-04-10T07:00:00Z,Louisiana,0.3722333333333333
2025-04-10T07:00:00Z,Maine,0.16333333333333333
2025-04-10T07:00:00Z,Maryland,0.3519
2025-04-10T07:00:00Z,Massachusetts,0.31343333333333334
2025-04-10T07:00:00Z,Michigan,0.3571666666666667
2025-04-10T07:00:00Z,Minnesota,0.22313333333333332
2025-04-10T07:00:00Z,Mississippi,0.3292
2025-04-10T07:00:00Z,Missouri,NA
2025-04-10T07:00:00Z,Montana,NA
2025-04-10T07:00:00Z,Nebraska,0.19076666666666667
2025-04-10T07:00:00Z,Nevada,0.41168333333333335
2025-04-10T07:00:00Z,New Hampshire,NA
2025-04-10T07:00:00Z,New Jersey,0.2553333333333333
2025-04-10T07:00:00Z,New Mexico,0.50055
2025-04-10T07:00:00Z,New York,0.19920000000000002
2025-04-10T07:00:00Z,North Carolina,NA
2025-04-10T07:00:00Z,North Dakota,NA
2025-04-10T07:00:00Z,Ohio,0.21648333333333333
2025-04-10T07:00:00Z,Oklahoma,0.11311666666666667
2025-04-10T07:00:00Z,Oregon,0.5139833333333333
2025-04-10T07:00:00Z,Pennsylvania,0.18926666666666667
2025-04-10T07:00:00Z,Rhode Island,0.19644999999999999
2025-04-10T07:00:00Z,South Carolina,0.2707
2025-04-10T07:00:00Z,South Dakota,NA
2025-04-10T07:00:00Z,Tennessee,0.34963333333333335
2025-04-10T07:00:00Z,Texas,0.39266666666666666
2025-04-10T07:00:00Z,United States,0.40754999999999997
2025-04-10T07:00:00Z,Utah,0.47815
2025-04-10T07:00:00Z,Vermont,NA
2025-04-10T07:00:00Z,Virginia,0.3537
2025-04-10T07:00:00Z,Washington,NA
2025-04-10T07:00:00Z,West Virginia,0.19023333333333334
2025-04-10T07:00:00Z,Wisconsin,0.20841666666666667
2025-04-10T07:00:00Z,Wyoming,NA
2025-04-11T07:00:00Z,Alabama,0.3717
2025-04-11T07:00:00Z,Alaska,0.42436666666666667
2025-04-11T07:00:00Z,Arizona,0.53075
2025-04-11T07:00:00Z,Arkansas,0.17198333333333332
2025-04-11T07:00:00Z,California,NA
2025-04-11T07:00:00Z,Colorado,0.34675
2025-04-11T07:00:00Z,Connecticut,0.24491666666666667
2025-04-11T07:00:00Z,Delaware,0.34508333333333335
2025-04-11T07:00:00Z,District of Columbia,NA
2025-04-11T07:00:00Z,Florida,0.6018333333333333
2025-04-11T07:00:00Z,Georgia,NA
2025-04-11T07:00:00Z,Hawaii,0.7111666666666667
2025-04-11T07:00:00Z,Idaho,0.3116
2025-04-11T07:00:00Z,Illinois,0.15948333333333334
2025-04-11T07:00:00Z,Indiana,NA
2025-04-11T07:00:00Z,Iowa,0.1315
2025-04-11T07:00:00Z,Kansas,0.16693333333333332
2025-04-11T07:00:00Z,Kentucky,0.24623333333333333
2025-04-11T07:00:00Z,Louisiana,0.3722333333333333
2025-04-11T07:00:00Z,Maine,0.16333333333333333
2025-04-11T07:00:00Z,Maryland,0.3519
2025-04-11T07:00:00Z,Massachusetts,0.31343333333333334
2025-04-11T07:00:00Z,Michigan,0.3571666666666667
2025-04-11T07:00:00Z,Minnesota,0.22313333333333332
2025-04-11T07:00:00Z,Mississippi,0.3292
2025-04-11T07:00:00Z,Missouri,NA
2025-04-11T07:00:00Z,Montana,NA
2025-04-11T07:00:00Z,Nebraska,0.19076666666666667
2025-04-11T07:00:00Z,Nevada,0.41168333333333335
2025-04-11T07:00:00Z,New Hampshire,NA
2025-04-11T07:00:00Z,New Jersey,0.2553333333333333
2025-04-11T07:00:00Z,New Mexico,0.50055
2025-04-11T07:00:00Z,New York,0.19920000000000002
2025-04-11T07:00:00Z,North Carolina,NA
2025-04-11T07:00:00Z,North Dakota,NA
2025-04-11T07:00:00Z,Ohio,0.21648333333333333
2025-04-11T07:00:00Z,Oklahoma,0.11311666666666667
2025-04-11T07:00:00Z,Oregon,0.5139833333333333
2025-04-11T07:00:00Z,Pennsylvania,0.18926666666666667
2025-04-11T07:00:00Z,Rhode Island,0.19644999999999999
2025-04-11T07:00:00Z,South Carolina,0.2707
2025-04-11T07:00:00Z,South Dakota,NA
2025-04-11T07:00:00Z,Tennessee,0.34963333333333335
2025-04-11T07:00:00Z,Texas,0.39266666666666666
2025-04-11T07:00:00Z,United States,0.40754999999999997
2025-04-11T07:00:00Z,Utah,0.47815
2025-04-11T07:00:00Z,Vermont,NA
2025-04-11T07:00:00Z,Virginia,0.3537
2025-04-11T07:00:00Z,Washington,NA
2025-04-11T07:00:00Z,West Virginia,0.19023333333333334
2025-04-11T07:00:00Z,Wisconsin,0.20841666666666667
2025-04-11T07:00:00Z,Wyoming,NA
2025-04-12T07:00:00Z,Alabama,0.3717
2025-04-12T07:00:00Z,Alaska,0.42436666666666667
2025-04-12T07:00:00Z,Arizona,0.53075
2025-04-12T07:00:00Z,Arkansas,0.17198333333333332
2025-04-12T07:00:00Z,California,NA
2025-04-12T07:00:00Z,Colorado,0.34675
2025-04-12T07:00:00Z,Connecticut,0.24491666666666667
2025-04-12T07:00:00Z,Delaware,0.34508333333333335
2025-04-12T07:00:00Z,District of Columbia,NA
2025-04-12T07:00:00Z,Florida,0.6018333333333333
2025-04-12T07:00:00Z,Georgia,NA
2025-04-12T07:00:00Z,Hawaii,0.7111666666666667
2025-04-12T07:00:00Z,Idaho,0.3116
2025-04-12T07:00:00Z,Illinois,0.15948333333333334
2025-04-12T07:00:00Z,Indiana,NA
2025-04-12T07:00:00Z,Iowa,0.1315
2025-04-12T07:00:00Z,Kansas,0.16693333333333332
2025-04-12T07:00:00Z,Kentucky,0.24623333333333333
2025-04-12T07:00:00Z,Louisiana,0.3722333333333333
2025-04-12T07:00:00Z,Maine,0.16333333333333333
2025-04-12T07:00:00Z,Maryland,0.3519
2025-04-12T07:00:00Z,Massachusetts,0.31343333333333334
2025-04-12T07:00:00Z,Michigan,0.3571666666666667
2025-04-12T07:00:00Z,Minnesota,0.22313333333333332
2025-04-12T07:00:00Z,Mississippi,0.3292
2025-04-12T07:00:00Z,Missouri,NA
2025-04-12T07:00:00Z,Montana,NA
2025-04-12T07:00:00Z,Nebraska,0.19076666666666667
2025-04-12T07:00:00Z,Nevada,0.41168333333333335
2025-04-12T07:00:00Z,New Hampshire,NA
2025-04-12T07:00:00Z,New Jersey,0.2553333333333333
2025-04-12T07:00:00Z,New Mexico,0.50055
2025-04-12T07:00:00Z,New York,0.19920000000000002
2025-04-12T07:00:00Z,North Carolina,NA
2025-04-12T07:00:00Z,North Dakota,NA
2025-04-12T07:00:00Z,Ohio,0.21648333333333333
2025-04-12T07:00:00Z,Oklahoma,0.11311666666666667
2025-04-12T07:00:00Z,Oregon,0.5139833333333333
2025-04-12T07:00:00Z,Pennsylvania,0.18926666666666667
2025-04-12T07:00:00Z,Rhode Island,0.19644999999999999
2025-04-12T07:00:00Z,South Carolina,0.2707
2025-04-12T07:00:00Z,South Dakota,NA
2025-04-12T07:00:00Z,Tennessee,0.34963333333333335
2025-04-12T07:00:00Z,Texas,0.39266666666666666
2025-04-12T07:00:00Z,United States,0.40754999999999997
2025-04-12T07:00:00Z,Utah,0.47815
2025-04-12T07:00:00Z,Vermont,NA
2025-04-12T07:00:00Z,Virginia,0.3537
2025-04-12T07:00:00Z,Washington,NA
2025-04-12T07:00:00Z,West Virginia,0.19023333333333334
2025-04-12T07:00:00Z,Wisconsin,0.20841666666666667
2025-04-12T07:00:00Z,Wyoming,NA
2025-04-13T07:00:00Z,Alabama,0.3717
2025-04-13T07:00:00Z,Alaska,0.42436666666666667
2025-04-13T07:00:00Z,Arizona,0.53075
2025-04-13T07:00:00Z,Arkansas,0.17198333333333332
2025-04-13T07:00:00Z,California,NA
2025-04-13T07:00:00Z,Colorado,0.34675
2025-04-13T07:00:00Z,Connecticut,0.24491666666666667
2025-04-13T07:00:00Z,Delaware,0.34508333333333335
2025-04-13T07:00:00Z,District of Columbia,NA
2025-04-13T07:00:00Z,Florida,0.6018333333333333
2025-04-13T07:00:00Z,Georgia,NA
2025-04-13T07:00:00Z,Hawaii,0.7111666666666667
2025-04-13T07:00:00Z,Idaho,0.3116
2025-04-13T07:00:00Z,Illinois,0.15948333333333334
2025-04-13T07:00:00Z,Indiana,NA
2025-04-13T07:00:00Z,Iowa,0.1315
2025-04-13T07:00:00Z,Kansas,0.16693333333333332
2025-04-13T07:00:00Z,Kentucky,0.24623333333333333
2025-04-13T07:00:00Z,Louisiana,0.3722333333333333
2025-04-13T07:00:00Z,Maine,0.16333333333333333
2025-04-13T07:00:00Z,Maryland,0.3519
2025-04-13T07:00:00Z,Massachusetts,0.31343333333333334
2025-04-13T07:00:00Z,Michigan,0.3571666666666667
2025-04-13T07:00:00Z,Minnesota,0.22313333333333332
2025-04-13T07:00:00Z,Mississippi,0.3292
2025-04-13T07:00:00Z,Missouri,NA
2025-04-13T07:00:00Z,Montana,NA
2025-04-13T07:00:00Z,Nebraska,0.19076666666666667
2025-04-13T07:00:00Z,Nevada,0.41168333333333335
2025-04-13T07:00:00Z,New Hampshire,NA
2025-04-13T07:00:00Z,New Jersey,0.2553333333333333
2025-04-13T07:00:00Z,New Mexico,0.50055
2025-04-13T07:00:00Z,New York,0.19920000000000002
2025-04-13T07:00:00Z,North Carolina,NA
2025-04-13T07:00:00Z,North Dakota,NA
2025-04-13T07:00:00Z,Ohio,0.21648333333333333
2025-04-13T07:00:00Z,Oklahoma,0.11311666666666667
2025-04-13T07:00:00Z,Oregon,0.5139833333333333
2025-04-13T07:00:00Z,Pennsylvania,0.18926666666666667
2025-04-13T07:00:00Z,Rhode Island,0.19644999999999999
2025-04-13T07:00:00Z,South Carolina,0.2707
2025-04-13T07:00:00Z,South Dakota,NA
2025-04-13T07:00:00Z,Tennessee,0.34963333333333335
2025-04-13T07:00:00Z,Texas,0.39266666666666666
2025-04-13T07:00:00Z,United States,0.40754999999999997
2025-04-13T07:00:00Z,Utah,0.47815
2025-04-13T07:00:00Z,Vermont,NA
2025-04-13T07:00:00Z,Virginia,0.3537
2025-04-13T07:00:00Z,Washington,NA
2025-04-13T07:00:00Z,West Virginia,0.19023333333333334
2025-04-13T07:00:00Z,Wisconsin,0.20841666666666667
2025-04-13T07:00:00Z,Wyoming,NA
2025-04-14T07:00:00Z,Alabama,0.3717
2025-04-14T07:00:00Z,Alaska,0.42436666666666667
2025-04-14T07:00:00Z,Arizona,0.53075
2025-04-14T07:00:00Z,Arkansas,0.17198333333333332
2025-04-14T07:00:00Z,California,NA
2025-04-14T07:00:00Z,Colorado,0.34675
2025-04-14T07:00:00Z,Connecticut,0.24491666666666667
2025-04-14T07:00:00Z,Delaware,0.34508333333333335
2025-04-14T07:00:00Z,District of Columbia,NA
2025-04-14T07:00:00Z,Florida,0.6018333333333333
2025-04-14T07:00:00Z,Georgia,NA
2025-04-14T07:00:00Z,Hawaii,0.7111666666666667
2025-04-14T07:00:00Z,Idaho,0.3116
2025-04-14T07:00:00Z,Illinois,0.15948333333333334
2025-04-14T07:00:00Z,Indiana,NA
2025-04-14T07:00:00Z,Iowa,0.1315
2025-04-14T07:00:00Z,Kansas,0.16693333333333332
2025-04-14T07:00:00Z,Kentucky,0.24623333333333333
2025-04-14T07:00:00Z,Louisiana,0.3722333333333333
2025-04-14T07:00:00Z,Maine,0.16333333333333333
2025-04-14T07:00:00Z,Maryland,0.3519
2025-04-14T07:00:00Z,Massachusetts,0.31343333333333334
2025-04-14T07:00:00Z,Michigan,0.3571666666666667
2025-04-14T07:00:00Z,Minnesota,0.22313333333333332
2025-04-14T07:00:00Z,Mississippi,0.3292
2025-04-14T07:00:00Z,Missouri,NA
2025-04-14T07:00:00Z,Montana,NA
2025-04-14T07:00:00Z,Nebraska,0.19076666666666667
2025-04-14T07:00:00Z,Nevada,0.41168333333333335
2025-04-14T07:00:00Z,New Hampshire,NA
2025-04-14T07:00:00Z,New Jersey,0.2553333333333333
2025-04-14T07:00:00Z,New Mexico,0.50055
2025-04-14T07:00:00Z,New York,0.19920000000000002
2025-04-14T07:00:00Z,North Carolina,NA
2025-04-14T07:00:00Z,North Dakota,NA
2025-04-14T07:00:00Z,Ohio,0.21648333333333333
2025-04-14T07:00:00Z,Oklahoma,0.11311666666666667
2025-04-14T07:00:00Z,Oregon,0.5139833333333333
2025-04-14T07:00:00Z,Pennsylvania,0.18926666666666667
2025-04-14T07:00:00Z,Rhode Island,0.19644999999999999
2025-04-14T07:00:00Z,South Carolina,0.2707
2025-04-14T07:00:00Z,South Dakota,NA
2025-04-14T07:00:00Z,Tennessee,0.34963333333333335
2025-04-14T07:00:00Z,Texas,0.39266666666666666
2025-04-14T07:00:00Z,United States,0.40754999999999997
2025-04-14T07:00:00Z,Utah,0.47815
2025-04-14T07:00:00Z,Vermont,NA
2025-04-14T07:00:00Z,Virginia,0.3537
2025-04-14T07:00:00Z,Washington,NA
2025-04-14T07:00:00Z,West Virginia,0.19023333333333334
2025-04-14T07:00:00Z,Wisconsin,0.20841666666666667
2025-04-14T07:00:00Z,Wyoming,NA
2025-04-15T07:00:00Z,Alabama,0.3717
2025-04-15T07:00:00Z,Alaska,0.42436666666666667
2025-04-15T07:00:00Z,Arizona,0.53075
2025-04-15T07:00:00Z,Arkansas,0.17198333333333332
2025-04-15T07:00:00Z,California,NA
2025-04-15T07:00:00Z,Colorado,0.34675
2025-04-15T07:00:00Z,Connecticut,0.24491666666666667
2025-04-15T07:00:00Z,Delaware,0.34508333333333335
2025-04-15T07:00:00Z,District of Columbia,NA
2025-04-15T07:00:00Z,Florida,0.6018333333333333
2025-04-15T07:00:00Z,Georgia,NA
2025-04-15T07:00:00Z,Hawaii,0.7111666666666667
2025-04-15T07:00:00Z,Idaho,0.3116
2025-04-15T07:00:00Z,Illinois,0.15948333333333334
2025-04-15T07:00:00Z,Indiana,NA
2025-04-15T07:00:00Z,Iowa,0.1315
2025-04-15T07:00:00Z,Kansas,0.16693333333333332
2025-04-15T07:00:00Z,Kentucky,0.24623333333333333
2025-04-15T07:00:00Z,Louisiana,0.3722333333333333
2025-04-15T07:00:00Z,Maine,0.16333333333333333
2025-04-15T07:00:00Z,Maryland,0.3519
2025-04-15T07:00:00Z,Massachusetts,0.31343333333333334
2025-04-15T07:00:00Z,Michigan,0.3571666666666667
2025-04-15T07:00:00Z,Minnesota,0.22313333333333332
2025-04-15T07:00:00Z,Mississippi,0.3292
2025-04-15T07:00:00Z,Missouri,NA
2025-04-15T07:00:00Z,Montana,NA
2025-04-15T07:00:00Z,Nebraska,0.19076666666666667
2025-04-15T07:00:00Z,Nevada,0.41168333333333335
2025-04-15T07:00:00Z,New Hampshire,NA
2025-04-15T07:00:00Z,New Jersey,0.2553333333333333
2025-04-15T07:00:00Z,New Mexico,0.50055
2025-04-15T07:00:00Z,New York,0.19920000000000002
2025-04-15T07:00:00Z,North Carolina,NA
2025-04-15T07:00:00Z,North Dakota,NA
2025-04-15T07:00:00Z,Ohio,0.21648333333333333
2025-04-15T07:00:00Z,Oklahoma,0.11311666666666667
2025-04-15T07:00:00Z,Oregon,0.5139833333333333
2025-04-15T07:00:00Z,Pennsylvania,0.18926666666666667
2025-04-15T07:00:00Z,Rhode Island,0.19644999999999999
2025-04-15T07:00:00Z,South Carolina,0.2707
2025-04-15T07:00:00Z,South Dakota,NA
2025-04-15T07:00:00Z,Tennessee,0.34963333333333335
2025-04-15T07:00:00Z,Texas,0.39266666666666666
2025-04-15T07:00:00Z,United States,0.40754999999999997
2025-04-15T07:00:00Z,Utah,0.47815
2025-04-15T07:00:00Z,Vermont,NA
2025-04-15T07:00:00Z,Virginia,0.3537
2025-04-15T07:00:00Z,Washington,NA
2025-04-15T07:00:00Z,West Virginia,0.19023333333333334
2025-04-15T07:00:00Z,Wisconsin,0.20841666666666667
2025-04-15T07:00:00Z,Wyoming,NA
2025-04-16T07:00:00Z,Alabama,0.32803333333333334
2025-04-16T07:00:00Z,Alaska,0.41688333333333333
2025-04-16T07:00:00Z,Arizona,0.42828333333333335
2025-04-16T07:00:00Z,Arkansas,0.16011666666666666
2025-04-16T07:00:00Z,California,NA
2025-04-16T07:00:00Z,Colorado,0.31995
2025-04-16T07:00:00Z,Connecticut,0.23891666666666667
2025-04-16T07:00:00Z,Delaware,0.4073833333333333
2025-04-16T07:00:00Z,District of Columbia,NA
2025-04-16T07:00:00Z,Florida,0.6083333333333333
2025-04-16T07:00:00Z,Georgia,NA
2025-04-16T07:00:00Z,Hawaii,0.6691333333333334
2025-04-16T07:00:00Z,Idaho,0.24368333333333334
2025-04-16T07:00:00Z,Illinois,0.14036666666666667
2025-04-16T07:00:00Z,Indiana,NA
2025-04-16T07:00:00Z,Iowa,NA
2025-04-16T07:00:00Z,Kansas,0.17935
2025-04-16T07:00:00Z,Kentucky,0.21828333333333333
2025-04-16T07:00:00Z,Louisiana,0.3941
2025-04-16T07:00:00Z,Maine,0.15655
2025-04-16T07:00:00Z,Maryland,0.37955
2025-04-16T07:00:00Z,Massachusetts,0.28335
2025-04-16T07:00:00Z,Michigan,0.3218166666666667
2025-04-16T07:00:00Z,Minnesota,0.17258333333333334
2025-04-16T07:00:00Z,Mississippi,0.2935
2025-04-16T07:00:00Z,Missouri,NA
2025-04-16T07:00:00Z,Montana,NA
2025-04-16T07:00:00Z,Nebraska,0.2234
2025-04-16T07:00:00Z,Nevada,0.3514333333333333
2025-04-16T07:00:00Z,New Hampshire,NA
2025-04-16T07:00:00Z,New Jersey,0.26855
2025-04-16T07:00:00Z,New Mexico,0.5211333333333333
2025-04-16T07:00:00Z,New York,0.2544166666666667
2025-04-16T07:00:00Z,North Carolina,NA
2025-04-16T07:00:00Z,North Dakota,NA
2025-04-16T07:00:00Z,Ohio,0.27536666666666665
2025-04-16T07:00:00Z,Oklahoma,0.11541666666666667
2025-04-16T07:00:00Z,Oregon,0.43710000000000004
2025-04-16T07:00:00Z,Pennsylvania,0.25521666666666665
